,ent,ent_label
1229,Spain,GPE
1230,the United States,GPE
1231,Europe,LOC
1232,Russia,GPE
1233,Turkey,GPE
1234,Greece,GPE
1235,Greece,GPE
1236,the United States,GPE
1237,Spain,GPE
1238,Portugal,GPE
1239,Europe,LOC
1240,one,CARDINAL
1241,first,ORDINAL
1242,Europe,LOC
1243,Adriatic,NORP
1244,the Black Sea,LOC
1245,Spain,GPE
1246,Portugal,GPE
1247,Brazil,GPE
1248,The United States,GPE
1249,the United States,GPE
1250,Fellow Citizens,PERSON
1251,Senate,ORG
1252,House of Representatives,ORG
1253,Union,ORG
1254,Congress,ORG
1255,Union,GPE
1256,5th,ORDINAL
1257,the United States,GPE
1258,Great Britain,GPE
1259,Great Britain,GPE
1260,the United States,GPE
1261,British,NORP
1262,the British Government,ORG
1263,the United States,GPE
1264,States,GPE
1265,Territories,GPE
1266,the St. Lawrence,ORG
1267,the British Government,ORG
1268,6th,ORDINAL
1269,7th,ORDINAL
1270,6th,ORDINAL
1271,year,DATE
1272,the French Government,ORG
1273,the United States,GPE
1274,the French Government,ORG
1275,France,GPE
1276,two,CARDINAL
1277,the Russian Imperial Government,ORG
1278,the United States,GPE
1279,St. Petersburg,GPE
1280,two,CARDINAL
1281,North West,LOC
1282,Imperial Majesty,ORG
1283,Great Britain,GPE
1284,the United States,GPE
1285,the United States,GPE
1286,American,NORP
1287,European,NORP
1288,Congress,ORG
1289,the United States,GPE
1290,Imperial Majesty the Emperor of,ORG
1291,Russia,GPE
1292,St. Petersburg,GPE
1293,1822 - 07 - 12,DATE
1294,11th,ORDINAL
1295,the United States,GPE
1296,Spain,GPE
1297,three years,DATE
1298,Congress,ORG
1299,Legislature,ORG
1300,the House of Representatives,ORG
1301,the United States,GPE
1302,Europe,LOC
1303,America,GPE
1304,African,NORP
1305,France,GPE
1306,Spain,GPE
1307,the French Government,ORG
1308,Spain,GPE
1309,France,GPE
1310,the United States,GPE
1311,first,ORDINAL
1312,European,NORP
1313,France,GPE
1314,Russia,GPE
1315,Great Britain,GPE
1316,the Republics of Colombia,ORG
1317,Buenos Ayres,PERSON
1318,Congress,ORG
1319,the Republic of Chile,GPE
1320,a few days,DATE
1321,Mexico,GPE
1322,Colombia,GPE
1323,one,CARDINAL
1324,Spain,GPE
1325,Cadiz,ORG
1326,Sovereign,ORG
1327,French,NORP
1328,France,GPE
1329,Congress,ORG
1330,the first of January,DATE
1331,Treasury,ORG
1332,"4,237,427.55",MONEY
1333,30th,ORDINAL
1334,$ 16.1 M,MONEY
1335,"166,281,505.55",MONEY
1336,the 4th quarter of the year,DATE
1337,Treasury,ORG
1338,the first day of January,DATE
1339,nearly $ etc,MONEY
1340,"65,337,343$60,624,4642",CARDINAL
1341,1825 01 01,DATE
1342,Revolutionary,ORG
1343,annually,DATE
1344,the year 1835,DATE
1345,the United States,GPE
1346,those years,DATE
1347,the year 1835,DATE
1348,$ 7 M of,MONEY
1349,5 %,PERCENT
1350,the Bank of the United States,ORG
1351,3 %,PERCENT
1352,"13,296,099.06",MONEY
1353,Army,ORG
1354,several years,DATE
1355,Army,ORG
1356,Three,CARDINAL
1357,this year,DATE
1358,Fort Washington,GPE
1359,Fort Delaware,GPE
1360,Rigolets,ORG
1361,Louisiana,GPE
1362,The Board of Engineers,ORG
1363,the Topographical Corps,ORG
1364,The Military Academy,ORG
1365,the Ordnance Department,ORG
1366,Department,ORG
1367,"5,000",MONEY
1368,Lee,PERSON
1369,Talcott,PERSON
1370,Congress,ORG
1371,the month of June,DATE
1372,Ashley,PERSON
1373,Indians,NORP
1374,Leavenworth,PERSON
1375,Fort Atkinson,FAC
1376,the Council Bluffs,FAC
1377,that quarter,DATE
1378,Missouri,GPE
1379,Missouri,GPE
1380,War,ORG
1381,Department,ORG
1382,the three first quarters of the year,DATE
1383,States,GPE
1384,the Department of War,ORG
1385,War,EVENT
1386,the three first quarters,DATE
1387,the present year,DATE
1388,Congress,ORG
1389,States,GPE
1390,the Regular Army,ORG
1391,Congress,ORG
1392,Navy,ORG
1393,the three first quarters,DATE
1394,the present year,DATE
1395,Navy,ORG
1396,the Mediterranean Sea,LOC
1397,the Pacific Ocean,LOC
1398,Atlantic,LOC
1399,the West Indies,GPE
1400,the Gulf of Mexico,LOC
1401,Congress,ORG
1402,Cuba,GPE
1403,Commodore Porter,PERSON
1404,Navy,ORG
1405,the month of August,DATE
1406,Thompsons Island,LOC
1407,future seasons,DATE
1408,Commodore Rodgers,PERSON
1409,the United States,GPE
1410,Cuba,GPE
1411,British,NORP
1412,Porto Rico,GPE
1413,Spanish,NORP
1414,the present year,DATE
1415,the United States,GPE
1416,Spain,GPE
1417,the United States,GPE
1418,the Spanish Government,ORG
1419,the United States,GPE
1420,Porto Rico,GPE
1421,American,NORP
1422,Navy,ORG
1423,the Post-Office Department,ORG
1424,some years past,DATE
1425,"88,600 miles",QUANTITY
1426,"85,700 miles",QUANTITY
1427,one,CARDINAL
1428,2,CARDINAL
1429,"5,240",CARDINAL
1430,1822 - 07 - 01,DATE
1431,1823 - 07 - 01,DATE
1432,"1,114,345.12",MONEY
1433,the Post-Office Department,ORG
1434,"1,169,885.51",MONEY
1435,"353,995.98",MONEY
1436,"30,866.37",MONEY
1437,"784,600.08",MONEY
1438,Treasury,ORG
1439,423.08,MONEY
1440,the first of July,DATE
1441,Department,ORG
1442,"135,245.28",MONEY
1443,"256,749.31",MONEY
1444,"391,994.59",MONEY
1445,"the first of July last $ 26,548.64",DATE
1446,five years,DATE
1447,Department,ORG
1448,the last three years,DATE
1449,"262,821.46",MONEY
1450,"more than $ 250,000",MONEY
1451,Treasury,ORG
1452,Senate,ORG
1453,the General Government,ORG
1454,Congress,ORG
1455,Treasury,ORG
1456,1817 - 03 - 04,DATE
1457,the 30th of September,DATE
1458,more than $ 1.5 M,MONEY
1459,the 30th of September,DATE
1460,nearly $ 1 M,MONEY
1461,1817 - 03 - 04,DATE
1462,Treasury,ORG
1463,Cumberland,ORG
1464,Congress,ORG
1465,Chesapeake,GPE
1466,Ohio,GPE
1467,one,CARDINAL
1468,Atlantic,LOC
1469,Western,NORP
1470,the National Government,ORG
1471,Congress,ORG
1472,States,GPE
1473,the Corps of Engineers,ORG
1474,the next season,DATE
1475,Ohio,GPE
1476,Lake Erie,LOC
1477,Cumberland,ORG
1478,annual,DATE
1479,Congress,ORG
1480,Constitution,LAW
1481,the United States,GPE
1482,States,GPE
1483,Congress,ORG
1484,1822 - 05 - 07,DATE
1485,"22,700",MONEY
1486,two,CARDINAL
1487,Cape Henlopen,GPE
1488,Delaware Bay,FAC
1489,the Board of Engineers,ORG
1490,Bainbridge,PERSON
1491,the War Department,ORG
1492,the Delaware Bay,FAC
1493,Congress,ORG
1494,The Board of Engineers,ORG
1495,Presquille,GPE
1496,Congress,ORG
1497,3rd of March,DATE
1498,Board,ORG
1499,the War Department,ORG
1500,Congress,ORG
1501,Greece,GPE
1502,Spain,GPE
1503,Portugal,GPE
1504,that quarter,DATE
1505,the United States,GPE
1506,Atlantic,LOC
1507,European,NORP
1508,America,GPE
1509,the United States,GPE
1510,European,NORP
1511,European,NORP
1512,the United States,GPE
1513,Governments,ORG
1514,Spain,GPE
1515,the United States,GPE
1516,Spain,GPE
1517,Portugal,GPE
1518,Europe,LOC
1519,Spain,GPE
1520,the United States,GPE
1521,Europe,LOC
1522,that quarter,DATE
1523,Spain,GPE
1524,Governments,ORG
1525,the United States,GPE
1526,first,ORDINAL
1527,"3,000,000",CARDINAL
1528,"about 10,000,000",CARDINAL
1529,first,ORDINAL
1530,half,CARDINAL
1531,Mississippi,GPE
1532,States,GPE
1533,States,GPE
1534,first,ORDINAL
1535,Union,ORG
1536,States,GPE
1537,States,GPE
1538,Constitution,LAW
1539,Senate,ORG
1540,House of Representatives,ORG
1541,daily,DATE
1542,every quarter,DATE
1543,one,CARDINAL
1544,Union,ORG
1545,Navy,ORG
1546,seventh,ORDINAL
1547,1822 - 06 - 24,DATE
1548,the United States,GPE
1549,France,GPE
1550,two years,DATE
1551,the first of October of that year,DATE
1552,the end of six months,DATE
1553,a subsequent day,DATE
1554,King of France,ORG
1555,Congress,ORG
1556,Great Britain,GPE
1557,1815,DATE
1558,the United States,GPE
1559,British,NORP
1560,Europe,LOC
1561,the East Indies,LOC
1562,10 years,DATE
1563,1818 - 10 - 20,DATE
1564,British,NORP
1565,the West Indies,GPE
1566,British,NORP
1567,the United States,GPE
1568,Great Britain,GPE
1569,fifth,ORDINAL
1570,sixth,ORDINAL
1571,seventh,ORDINAL
1572,two,CARDINAL
1573,British,NORP
1574,the House of Representatives,ORG
1575,Congress,ORG
1576,British,NORP
1577,London,GPE
1578,1824 - 03 - 13,DATE
1579,the House of Representatives,ORG
1580,Congress,ORG
1581,Sweden,GPE
1582,Russia,GPE
1583,the Netherlands,GPE
1584,Prussia,GPE
1585,Hanseatic,NORP
1586,the Dukedom of Oldenburg,WORK_OF_ART
1587,Sardinia,GPE
1588,the United States,GPE
1589,first,ORDINAL
1590,France,GPE
1591,Revolutionary,ORG
1592,European,NORP
1593,first,ORDINAL
1594,the United States,GPE
1595,Prussia,GPE
1596,Congress,ORG
1597,1815 - 03 - 03,DATE
1598,Congress,ORG
1599,North West,LOC
1600,St. Petersburg,GPE
1601,the 5th day,DATE
1602,the United States,GPE
1603,Imperial,ORG
1604,Russia,GPE
1605,Senate,ORG
1606,Spain,GPE
1607,Portugal,GPE
1608,the last two years,DATE
1609,the United States,GPE
1610,Senate,ORG
1611,Spain,GPE
1612,the United States,GPE
1613,South American,NORP
1614,Congress,ORG
1615,Brazil,GPE
1616,Portugal,GPE
1617,some years,DATE
1618,Sovereign,ORG
1619,Portugal,GPE
1620,Kingdom,GPE
1621,Brazil,GPE
1622,Brazil,GPE
1623,Portugal,GPE
1624,Europe,LOC
1625,Barbary,PERSON
1626,South American,NORP
1627,the Republics of Colombia,ORG
1628,Chile,GPE
1629,Columbia,GPE
1630,Guatemala,GPE
1631,Buenos Aires,PERSON
1632,Mexico,GPE
1633,the Republic of Colombia,GPE
1634,daily,DATE
1635,Buenos Aires,PERSON
1636,Rodney,PERSON
1637,Tunis,ORG
1638,Senate,ORG
1639,Europe,LOC
1640,France,GPE
1641,Spain,GPE
1642,Great Britain,GPE
1643,France,GPE
1644,Russia,GPE
1645,Spain,GPE
1646,Holland,GPE
1647,Denmark,GPE
1648,Sweden,GPE
1649,Naples,PERSON
1650,Spain,GPE
1651,Treasury,ORG
1652,the current year,DATE
1653,$ 18.5 million,MONEY
1654,Treasury,ORG
1655,the end of the last year,DATE
1656,"9,463,922.81",MONEY
1657,the year,DATE
1658,"11,633,011.52",MONEY
1659,more than $ 3 million,MONEY
1660,Treasury,ORG
1661,the first day of January,DATE
1662,6 percent,PERCENT
1663,year,DATE
1664,26th,ORDINAL
1665,$ 5 million,MONEY
1666,4.5 percent,PERCENT
1667,annual,DATE
1668,"75,000",MONEY
1669,24th,ORDINAL
1670,$ 5 million,MONEY
1671,Florida,GPE
1672,the Bank of the United States,ORG
1673,4.5 percent,PERCENT
1674,Florida,GPE
1675,Treasury,ORG
1676,the year 1825,DATE
1677,the year,DATE
1678,$ 10 million,MONEY
1679,annually,DATE
1680,the first of January,DATE
1681,$ 86 million,MONEY
1682,$ 2.5 million,MONEY
1683,26th,ORDINAL
1684,$ 7 million,MONEY
1685,the Bank of the United States,ORG
1686,$ 79 million,MONEY
1687,annual,DATE
1688,10 years,DATE
1689,Union,ORG
1690,Navy,ORG
1691,Indian,NORP
1692,Florida,GPE
1693,Revolutionary,ORG
1694,1917 - 01,DATE
1695,"123,491,965.16",MONEY
1696,"37,446,961.78",MONEY
1697,1835 - 01,DATE
1698,Congress,ORG
1699,Congress,ORG
1700,Army,ORG
1701,Army,ORG
1702,eleven,CARDINAL
1703,Old Point Comfort,FAC
1704,Congress,ORG
1705,War,ORG
1706,Congress,ORG
1707,Mississippi,LOC
1708,Ohio,GPE
1709,"65,337,343$60,624,4642",CARDINAL
1710,Lake Erie,LOC
1711,Plymouth,GPE
1712,the Corps of Engineers,ORG
1713,30th April,DATE
1714,two,CARDINAL
1715,the Corps of Engineers,ORG
1716,Potomac,LANGUAGE
1717,Ohio,GPE
1718,Lake Erie,LOC
1719,Delaware,GPE
1720,Buzzards Bay,PERSON
1721,Boston Harbor,FAC
1722,Narraganset Bay,LOC
1723,the Corps of Topographical Engineers,ORG
1724,Potomac,LANGUAGE
1725,Ohio,GPE
1726,the next season,DATE
1727,the next season,DATE
1728,Southern,NORP
1729,New Orleans,GPE
1730,Congress,ORG
1731,Congress,ORG
1732,Union,ORG
1733,Indian,NORP
1734,the year,DATE
1735,Missouri,GPE
1736,the last year,DATE
1737,the Upper Mississippi,LOC
1738,the Upper Lakes,LOC
1739,Congress,ORG
1740,the next season,DATE
1741,the Upper Mississippi,LOC
1742,Lakes,ORG
1743,that quarter,DATE
1744,Indians,NORP
1745,Indians,NORP
1746,32,CARDINAL
1747,916,CARDINAL
1748,Creeks,ORG
1749,Quaupaw Indians,NORP
1750,Congress,ORG
1751,the Department of War,ORG
1752,Mediterranean,LOC
1753,Navy,ORG
1754,the last year,DATE
1755,Algiers,LOC
1756,Europe,LOC
1757,North Carolina,GPE
1758,a few days,DATE
1759,the Gulf of Mexico,LOC
1760,the last year,DATE
1761,that quarter,DATE
1762,Cuba,GPE
1763,Congress,ORG
1764,Africa,LOC
1765,Thompsons Island,LOC
1766,the last season,DATE
1767,Pacific,LOC
1768,the United States,GPE
1769,Navy,ORG
1770,the Post Office Department,ORG
1771,the present year,DATE
1772,the year,DATE
1773,the Postmaster General,ORG
1774,Congress,ORG
1775,Lafayette,PERSON
1776,the United States,GPE
1777,France,GPE
1778,Atlantic,LOC
1779,the present year,DATE
1780,August,DATE
1781,New York,GPE
1782,Revolutionary,ORG
1783,Union,GPE
1784,Revolutionary,ORG
1785,American,NORP
1786,the United States,GPE
1787,Turkey,GPE
1788,Greece,GPE
1789,Europe,LOC
1790,Spain,GPE
1791,Greece,GPE
1792,Greece,GPE
1793,this day,DATE
1794,Spain,GPE
1795,the United States,GPE
1796,daily,DATE
1797,Europe,LOC
1798,Atlantic Ocean,LOC
1799,European,NORP
1800,the United States,GPE
1801,European,NORP
1802,Congress,ORG
1803,13,CARDINAL
1804,the United States,GPE
1805,eleven,CARDINAL
1806,Union,ORG
1807,three,CARDINAL
1808,the Supreme Court,ORG
1809,the Supreme Court,ORG
1810,Constitution,LAW
1811,United,ORG
1812,the United States,GPE
1813,the Supreme Court,ORG
1814,the Rocky Mountains,LOC
1815,Mexico,GPE
1816,the United States,GPE
1817,the Pacific Ocean,LOC
1818,the Columbia River,GPE
1819,that quarter,DATE
1820,Congress,ORG
1821,Northwest,ORG
1822,Western,NORP
1823,Pacific,LOC
1824,the Rocky Mountains,LOC
1825,the Corps of Engineers,ORG
1826,the Columbia River,GPE
1827,Congress,ORG
1828,the United States,GPE
1829,WRT,ORG
1830,Navy,ORG
1831,that quarter,DATE
1832,Constitution,LAW
1833,the Supreme Ruler,ORG
1834,Universe,ORG
