,ent,ent_label
1258,House of Representatives,ORG
1259,Indians,NORP
1260,the United States,GPE
1261,Mississippi,GPE
1262,Indians,NORP
1263,Mississippi,LOC
1264,States,GPE
1265,War,ORG
1266,Indians,NORP
1267,Congress,ORG
1268,the Bank of the United States,ORG
1269,4th,ORDINAL
1270,July,DATE
1271,Constitution,LAW
1272,Senate,ORG
1273,the United States,GPE
1274,Constitution,LAW
1275,States,GPE
1276,Congress,ORG
1277,Constitution,LAW
1278,the Bank of the United States,ORG
1279,twenty years,DATE
1280,the General Government,ORG
1281,many millions,CARDINAL
1282,at least seven millions,CARDINAL
1283,at least 20,CARDINAL
1284,"200,000",MONEY
1285,one-fourth,CARDINAL
1286,More than eight millions,CARDINAL
1287,the American Republic,GPE
1288,some millions of dollars,MONEY
1289,The many millions,CARDINAL
1290,American,NORP
1291,twenty-eight millions,CARDINAL
1292,50 per cent,MONEY
1293,"at least $ 42,000,000",MONEY
1294,"17,000,000",MONEY
1295,three millions,CARDINAL
1296,fifteen,CARDINAL
1297,annual,DATE
1298,"200,000",MONEY
1299,Congress,ORG
1300,twenty-eight millions,CARDINAL
1301,Treasury,ORG
1302,more than a,CARDINAL
1303,fourth,ORDINAL
1304,a few hundred,CARDINAL
1305,American,NORP
1306,many millions,CARDINAL
1307,fifteen or twenty years,DATE
1308,States,GPE
1309,Congress,ORG
1310,fourth,ORDINAL
1311,one,CARDINAL
1312,State,ORG
1313,the Bank of the United States,ORG
1314,State,ORG
1315,Philadelphia,GPE
1316,the Bank of the United States,ORG
1317,St. Louis,GPE
1318,St. Louis,GPE
1319,State,ORG
1320,the Bank of the United States,ORG
1321,State,ORG
1322,ninth,ORDINAL
1323,annually,DATE
1324,Treasury,ORG
1325,the United States,GPE
1326,State,ORG
1327,State,ORG
1328,the Supreme Court,ORG
1329,States,GPE
1330,States,GPE
1331,States,GPE
1332,1 per cent,MONEY
1333,States,GPE
1334,States,GPE
1335,annual,DATE
1336,1 per cent,MONEY
1337,7 per cent,MONEY
1338,10 or 15,CARDINAL
1339,the United States,GPE
1340,the Bank of the United States,ORG
1341,Congress,ORG
1342,"the 1st of January, 1832",DATE
1343,twenty-eight millions,QUANTITY
1344,"8,405,500",MONEY
1345,Great Britain,GPE
1346,nine,CARDINAL
1347,Southwestern States,GPE
1348,"140,200",MONEY
1349,four,CARDINAL
1350,Southern States,LOC
1351,"5,623,100",MONEY
1352,the Middle and Eastern States,GPE
1353,"about $ 13,522,000",MONEY
1354,1831,DATE
1355,Congress,ORG
1356,"about $ 3,455,598",MONEY
1357,nine,CARDINAL
1358,Western States,GPE
1359,"about $ 1,640,048",MONEY
1360,four,CARDINAL
1361,Southern States,LOC
1362,"about $ 352,507",MONEY
1363,the Middle and Eastern States,GPE
1364,"about $ 1,463,041",MONEY
1365,West,LOC
1366,Eastern,ORG
1367,the Eastern States,LOC
1368,Europe,LOC
1369,States,GPE
1370,the last two years,DATE
1371,"about $ 6,000,000",MONEY
1372,More than half a million,CARDINAL
1373,the Eastern States,GPE
1374,Europe,LOC
1375,the Western States,LOC
1376,Mobile,GPE
1377,last year,DATE
1378,"95,140",MONEY
1379,the State of Alabama,GPE
1380,Mississippi,GPE
1381,Missouri,GPE
1382,Natchez,GPE
1383,St. Louis,GPE
1384,United States,GPE
1385,the Western States,LOC
1386,Eastern,ORG
1387,10 or 15,CARDINAL
1388,Eastern,ORG
1389,Southern,NORP
1390,American,NORP
1391,Atlantic,LOC
1392,two to five millions,CARDINAL
1393,every year,DATE
1394,twenty-five,CARDINAL
1395,five,CARDINAL
1396,twenty,CARDINAL
1397,almost a third,CARDINAL
1398,State,ORG
1399,thousands,CARDINAL
1400,American,NORP
1401,American,NORP
1402,American,NORP
1403,"200,000,000",MONEY
1404,the Supreme Court,ORG
1405,States,GPE
1406,One,CARDINAL
1407,Congress,ORG
1408,1791,DATE
1409,1811,DATE
1410,One,CARDINAL
1411,Congress,ORG
1412,1815,DATE
1413,1816,DATE
1414,Congress,ORG
1415,States,GPE
1416,4,CARDINAL
1417,the Supreme Court,ORG
1418,Congress,ORG
1419,Executive,ORG
1420,Court,ORG
1421,Constitution,LAW
1422,Constitution,LAW
1423,the House of Representatives,ORG
1424,Senate,ORG
1425,Congress,ORG
1426,Congress,ORG
1427,the Supreme Court,ORG
1428,Congress,ORG
1429,the Supreme Court,ORG
1430,Constitution,LAW
1431,Congress,ORG
1432,the General Government,ORG
1433,Constitution,LAW
1434,Congress,ORG
1435,Constitution,LAW
1436,Government,ORG
1437,Congress,ORG
1438,the Bank of the United States,ORG
1439,Constitution,LAW
1440,Legislature,ORG
1441,the Supreme Court,ORG
1442,Congress,ORG
1443,the Supreme Court,ORG
1444,Constitution,LAW
1445,21,DATE
1446,the United States,GPE
1447,the United States,GPE
1448,Congress,ORG
1449,the District of Columbia,GPE
1450,District,GPE
1451,"6,000,000",MONEY
1452,fifteen years,DATE
1453,"the 3d of March, 1836",DATE
1454,Congress,ORG
1455,more than one,CARDINAL
1456,two,CARDINAL
1457,Constitution,LAW
1458,second,ORDINAL
1459,Constitution,LAW
1460,one,CARDINAL
1461,Congress,ORG
1462,Congress,ORG
1463,twenty years,DATE
1464,Congress,ORG
1465,1832,DATE
1466,fifteen years,DATE
1467,Congress,ORG
1468,Constitution,LAW
1469,Constitution,LAW
1470,Constitution,LAW
1471,Congress,ORG
1472,the District of Columbia,GPE
1473,the District of Columbia,GPE
1474,Constitution,LAW
1475,Congress,ORG
1476,"6,000,000",MONEY
1477,Constitution,LAW
1478,Congress,ORG
1479,Congress,ORG
1480,one,CARDINAL
1481,Constitution,LAW
1482,two,CARDINAL
1483,Constitution,LAW
1484,Congress,ORG
1485,Congress,ORG
1486,Constitution,LAW
1487,Congress,ORG
1488,Congressional,NORP
1489,Constitution,LAW
1490,Congress,ORG
1491,Constitution,LAW
1492,State,ORG
1493,the Bank of the United States,ORG
1494,States,GPE
1495,Constitution,LAW
1496,States,GPE
1497,the States of this Union,GPE
1498,the United States,GPE
1499,States,GPE
1500,State,ORG
1501,Constitution,LAW
1502,Congress,ORG
1503,Constitution,LAW
1504,Bank of the United States,ORG
1505,"only $ 11,000,000",MONEY
1506,"35,000,000-",MONEY
1507,at least twenty-four,CARDINAL
1508,the Supreme Court,ORG
1509,Congress,ORG
1510,the General Government,ORG
1511,two,CARDINAL
1512,State,ORG
1513,Congress,ORG
1514,a million and a half,CARDINAL
1515,three millions,CARDINAL
1516,the United States,GPE
1517,Territories,LOC
1518,fifteen years,DATE
1519,Treasury,ORG
1520,Congress,ORG
1521,Congress,ORG
1522,Constitution,LAW
1523,Congress,ORG
1524,a term of years,DATE
1525,Constitution,LAW
1526,the Supreme Court,ORG
1527,McCulloch,PERSON
1528,the State of Maryland,GPE
1529,States,GPE
1530,one,CARDINAL
1531,States,GPE
1532,State,ORG
1533,State,ORG
1534,State,ORG
1535,State,ORG
1536,State,ORG
1537,United States,GPE
1538,States,GPE
1539,the United States,GPE
1540,States,GPE
1541,the United States,GPE
1542,State,ORG
1543,the General Government,ORG
1544,the United States,GPE
1545,State,ORG
1546,Constitution,LAW
1547,States,GPE
1548,the General Government,ORG
1549,State,ORG
1550,the General Government,ORG
1551,State,ORG
1552,State,ORG
1553,the United States,GPE
1554,Philadelphia,GPE
1555,Pennsylvania,GPE
1556,the Bank of the United States,ORG
1557,States,GPE
1558,State,ORG
1559,States,GPE
1560,State,ORG
1561,States,GPE
1562,State,ORG
1563,States,GPE
1564,States,GPE
1565,State,ORG
1566,States,GPE
1567,the General Government,ORG
1568,Constitution,LAW
1569,States,GPE
1570,Congress,ORG
1571,Congress,ORG
1572,the Supreme Court,ORG
1573,Congress,ORG
1574,Congress,ORG
1575,States,GPE
1576,States,GPE
1577,Congress,ORG
1578,the District of Columbia,GPE
1579,the United States,GPE
1580,twenty years,DATE
1581,States,GPE
1582,State,ORG
1583,States,GPE
1584,the United States,GPE
1585,Constitution,LAW
1586,Congress,ORG
1587,Capitol,ORG
1588,fifteen years,DATE
1589,many millions of dollars,MONEY
1590,the House of Representatives,ORG
1591,four years,DATE
1592,Union,ORG
1593,States,GPE
1594,General Government,ORG
1595,States,GPE
1596,States,GPE
1597,Union,ORG
1598,Congress,ORG
1599,Revolution,EVENT
1600,Union,ORG
1601,Senate,ORG
1602,House of Representatives,ORG
1603,the United States,GPE
1604,the Old World,LOC
1605,daily,DATE
1606,the last preceding year,DATE
1607,"more than 80,000 tons",QUANTITY
1608,"40,000,000",MONEY
1609,one,CARDINAL
1610,European,NORP
1611,Great Britain,GPE
1612,British,NORP
1613,Northeast,LOC
1614,the United States,GPE
1615,Senate,ORG
1616,British,NORP
1617,Spain,GPE
1618,Catholic Majesty,PERSON
1619,first,ORDINAL
1620,Florida,GPE
1621,State,ORG
1622,1832 - 06 - 25,DATE
1623,the United States,GPE
1624,Madrid,GPE
1625,American,NORP
1626,Spain,GPE
1627,1832 - 07 - 13,DATE
1628,Spain,GPE
1629,Portugal,GPE
1630,Terceira,GPE
1631,three,CARDINAL
1632,first,ORDINAL
1633,second,ORDINAL
1634,the civil war,EVENT
1635,Denmark,GPE
1636,Naples,GPE
1637,hourly,TIME
1638,Europe,LOC
1639,the Empire of Russia,GPE
1640,Austria,GPE
1641,Imperial Majesty,ORG
1642,Court,ORG
1643,one,CARDINAL
1644,the Sublime Porte,ORG
1645,the Black Sea,LOC
1646,the Turkish Empire,GPE
1647,Asia,LOC
1648,Mexico,GPE
1649,Central America,LOC
1650,South,LOC
1651,Mexico,GPE
1652,St. Louis,GPE
1653,Santa Fe,GPE
1654,daily,DATE
1655,one,CARDINAL
1656,the civil war,EVENT
1657,Central America,LOC
1658,more than one,CARDINAL
1659,second,ORDINAL
1660,this year,DATE
1661,three,CARDINAL
1662,Colombia,GPE
1663,New Grenada,GPE
1664,States,GPE
1665,the Empire of Brazil,GPE
1666,Buenos Aires,PERSON
1667,Chile,GPE
1668,Senate,ORG
1669,Peru,GPE
1670,Bolivia,GPE
1671,Peru,GPE
1672,one,CARDINAL
1673,Sumatra,NORP
1674,Treasury,ORG
1675,the year,DATE
1676,Treasury,ORG
1677,Congress,ORG
1678,Treasury,ORG
1679,the present year,DATE
1680,"28,000,000",MONEY
1681,"2,000,000",MONEY
1682,the year,DATE
1683,"about $ 16,500,000",MONEY
1684,"18,000,000",MONEY
1685,1833 - 03 - 03,DATE
1686,the year 1833,DATE
1687,1833 - 01,DATE
1688,the United States,GPE
1689,a fraction of $,QUANTITY
1690,"7,000,000",MONEY
1691,"2,227,363",MONEY
1692,1834 - 01,DATE
1693,"4,735,296",MONEY
1694,1835 - 01,DATE
1695,Treasury,ORG
1696,the year 1833,DATE
1697,Congress,ORG
1698,Treasury,ORG
1699,the four years,DATE
1700,"58,000,000",MONEY
1701,Indians,NORP
1702,the Revolution,EVENT
1703,Constitution,LAW
1704,Treasury,ORG
1705,the present year,DATE
1706,Congress,ORG
1707,Congress,ORG
1708,Legislature,ORG
1709,republican,NORP
1710,American,NORP
1711,one,CARDINAL
1712,one quarter,DATE
1713,United States,GPE
1714,Congress,ORG
1715,Constitution,LAW
1716,States,GPE
1717,Treasury,ORG
1718,the Bank of the United States,ORG
1719,3 percent,PERCENT
1720,Treasury,ORG
1721,1833 October,DATE
1722,Treasury,ORG
1723,Congress,ORG
1724,Congress,ORG
1725,one,CARDINAL
1726,Constitution,LAW
1727,Congress,ORG
1728,the United States,GPE
1729,Massachusetts,GPE
1730,New York,GPE
1731,Virginia,GPE
1732,North and South Carolina,GPE
1733,Georgia,GPE
1734,Congress,ORG
1735,American,NORP
1736,United States,GPE
1737,one,CARDINAL
1738,the United States,GPE
1739,Indian,NORP
1740,West,LOC
1741,Treasury,ORG
1742,"40,000,000",MONEY
1743,American,NORP
1744,Constitution,LAW
1745,Congress,ORG
1746,Constitution,LAW
1747,three,CARDINAL
1748,more than one quarter,DATE
1749,Congress,ORG
1750,first,ORDINAL
1751,Constitution,LAW
1752,Constitution,LAW
1753,the War Department,ORG
1754,Sac,ORG
1755,Fox Indians,NORP
1756,Atkinson,ORG
1757,Illinois,GPE
1758,Indians,NORP
1759,Indians,NORP
1760,Army,ORG
1761,the hour,TIME
1762,Army,ORG
1763,the hour,TIME
1764,the hour,TIME
1765,Congress,ORG
1766,Constitution,LAW
1767,Mississippi,GPE
1768,War,EVENT
1769,Indian,NORP
1770,one,CARDINAL
1771,Indians,NORP
1772,the United States,GPE
1773,Cherokees,ORG
1774,Georgia,GPE
1775,Indians,NORP
1776,Senate,ORG
1777,annual,DATE
1778,Navy,ORG
1779,the present year,DATE
1780,Navy,ORG
1781,Congress,ORG
1782,six years,DATE
1783,Navy,ORG
1784,Congress,ORG
1785,the United States,GPE
1786,the District of Columbia,GPE
1787,a lapse of two years,DATE
1788,the whole two years,DATE
1789,the United States,GPE
1790,nine,CARDINAL
1791,Western,NORP
1792,Southwestern,LOC
1793,three,CARDINAL
1794,Ohio,GPE
1795,Kentucky,GPE
1796,Tennessee,GPE
1797,Indiana,GPE
1798,Illinois,GPE
1799,Missouri,GPE
1800,Alabama,GPE
1801,Mississippi,GPE
1802,Louisiana,GPE
1803,Constitution,LAW
1804,Constitution,LAW
1805,Constitution,LAW
1806,Universe,ORG
1807,the House of Representatives,ORG
1808,Congress,ORG
1809,Constitution,LAW
1810,Congress,ORG
1811,the Engineer Department,ORG
1812,the General Government,ORG
1813,Maysville,ORG
1814,annual,DATE
1815,"December 6, 1830",DATE
1816,the Engineer Department,ORG
1817,Andrew Jackson,PERSON
1818,the United States,GPE
1819,the State of South Carolina,GPE
1820,the Congress of the United States,ORG
1821,the United States,GPE
1822,two,CARDINAL
1823,"the 29th of May, 1828",DATE
1824,"the 14th of July, 1832",DATE
1825,the Constitution of the United States,LAW
1826,State,ORG
1827,State,ORG
1828,the United States,GPE
1829,State,ORG
1830,State,ORG
1831,the United States,GPE
1832,the Supreme Court of,ORG
1833,the United States,GPE
1834,South Carolina,GPE
1835,Congress,ORG
1836,State,ORG
1837,the Federal Government,ORG
1838,State,ORG
1839,South Carolina,GPE
1840,State,ORG
1841,States,GPE
1842,South Carolina,GPE
1843,the United States,GPE
1844,Constitution,LAW
1845,the Union that Union,ORG
1846,Constitution,LAW
1847,Andrew Jackson,PERSON
1848,the United States,GPE
1849,Constitution,LAW
1850,South Carolina,GPE
1851,State,ORG
1852,the United States,GPE
1853,South Carolina,GPE
1854,one,CARDINAL
1855,State,ORG
1856,Congress,ORG
1857,Constitution,LAW
1858,State,ORG
1859,Constitution,LAW
1860,State,ORG
1861,Congress,ORG
1862,State,ORG
1863,two,CARDINAL
1864,Congress,ORG
1865,State,ORG
1866,the United States,GPE
1867,Constitution,LAW
1868,State,ORG
1869,State,ORG
1870,South Carolina,GPE
1871,Charleston,GPE
1872,State,ORG
1873,Pennsylvania,GPE
1874,the Eastern States,GPE
1875,Virginia,GPE
1876,States,GPE
1877,South Carolina,GPE
1878,States,GPE
1879,Union,ORG
1880,Constitution,LAW
1881,the present day,DATE
1882,South Carolina,GPE
1883,State,ORG
1884,State,ORG
1885,the United Colonies of America,ORG
1886,States,GPE
1887,Union,ORG
1888,State,ORG
1889,Congress,ORG
1890,State,ORG
1891,Congress,ORG
1892,Congress,ORG
1893,Constitution,LAW
1894,the United States,GPE
1895,first,ORDINAL
1896,Constitution,LAW
1897,the United States,GPE
1898,States,GPE
1899,State,ORG
1900,State,ORG
1901,the United States,GPE
1902,one,CARDINAL
1903,State,ORG
1904,Constitution,LAW
1905,Constitution,LAW
1906,first,ORDINAL
1907,Constitution,LAW
1908,States,GPE
1909,State,ORG
1910,State,ORG
1911,the Federal Constitution,LAW
1912,Constitution,LAW
1913,first,ORDINAL
1914,Washington,GPE
1915,States,GPE
1916,Constitution,LAW
1917,the United States,GPE
1918,Union,ORG
1919,States,GPE
1920,Constitution,LAW
1921,Union,GPE
1922,State,ORG
1923,two,CARDINAL
1924,Constitution,LAW
1925,Congress,ORG
1926,Congress,ORG
1927,Constitution,LAW
1928,States,GPE
1929,Executive,ORG
1930,South Carolina,GPE
1931,States,GPE
1932,States,GPE
1933,States,GPE
1934,Constitution,LAW
1935,States,GPE
1936,this day,DATE
1937,the United States,GPE
1938,States,GPE
1939,South Carolina,GPE
1940,Congress,ORG
1941,State,ORG
1942,two,CARDINAL
1943,States,GPE
1944,the General Government,ORG
1945,Congress,ORG
1946,State,ORG
1947,State,ORG
1948,States,GPE
1949,one,CARDINAL
1950,State,ORG
1951,Congress,ORG
1952,Constitution,LAW
1953,Congress,ORG
1954,States,GPE
1955,States,GPE
1956,one,CARDINAL
1957,State,ORG
1958,Constitution,LAW
1959,Constitution,LAW
1960,Congress,ORG
1961,Constitution,LAW
1962,Constitution,LAW
1963,United States,GPE
1964,the United States,GPE
1965,Constitution,LAW
1966,State,ORG
1967,the United States,GPE
1968,State,ORG
1969,Constitution,LAW
1970,State,ORG
1971,Constitution,LAW
1972,the United States,GPE
1973,the United States,GPE
1974,the United States,GPE
1975,Constitution,LAW
1976,Constitution,LAW
1977,States,GPE
1978,State,ORG
1979,the United States,GPE
1980,Constitution,LAW
1981,State,ORG
1982,States,GPE
1983,one,CARDINAL
1984,States,GPE
1985,one,CARDINAL
1986,States,GPE
1987,the House of Representatives,ORG
1988,one,CARDINAL
1989,State,ORG
1990,States,GPE
1991,State,ORG
1992,the United States,GPE
1993,State,ORG
1994,the United States,GPE
1995,State,ORG
1996,first,ORDINAL
1997,the United States,GPE
1998,the United States,GPE
1999,States,GPE
2000,States,GPE
2001,State,ORG
2002,States,GPE
2003,State,ORG
2004,Union,ORG
2005,the United States,GPE
2006,Magistrate,ORG
2007,Constitution,LAW
2008,States,GPE
2009,Constitution,LAW
2010,States,GPE
2011,first,ORDINAL
2012,the United States,GPE
2013,American,NORP
2014,the Constitution of the United States,LAW
2015,Congress,ORG
2016,State,ORG
2017,States,GPE
2018,the United States,GPE
2019,Treason,PERSON
2020,States,GPE
2021,the General Government,ORG
2022,colonies,GPE
2023,the United States,GPE
2024,the Federal Constitution,LAW
2025,Constitution,LAW
2026,one,CARDINAL
2027,States,GPE
2028,Constitution,LAW
2029,one,CARDINAL
2030,State,ORG
2031,States,GPE
2032,Atlantic,LOC
2033,Gulf,LOC
2034,one,CARDINAL
2035,State,ORG
2036,States,GPE
2037,one,CARDINAL
2038,first,ORDINAL
2039,Congress,ORG
2040,a given day,DATE
2041,State,ORG
2042,South Carolina,GPE
2043,State,ORG
2044,States,GPE
2045,States,GPE
2046,State,ORG
2047,State,ORG
2048,States,GPE
2049,Congress,ORG
2050,first,ORDINAL
2051,South Carolina,GPE
2052,Congress,ORG
2053,the General Government,ORG
2054,Congress,ORG
2055,the General Government,ORG
2056,two-thirds,CARDINAL
2057,States,GPE
2058,Constitution,LAW
2059,South Carolina,GPE
2060,Constitution,LAW
2061,one,CARDINAL
2062,State,ORG
2063,State,ORG
2064,the United States,GPE
2065,State,ORG
2066,State,ORG
2067,hourly,TIME
2068,Constitution,LAW
2069,Congress,ORG
2070,South Carolina,GPE
2071,Constitution,LAW
2072,State,ORG
2073,State,ORG
2074,State,ORG
2075,Mark,PERSON
2076,First,ORDINAL
2077,Great Britain,GPE
2078,Union,ORG
2079,State,ORG
2080,first,ORDINAL
2081,Mark,PERSON
2082,Revolutionary,ORG
2083,State,ORG
2084,one,CARDINAL
2085,States,GPE
2086,American,NORP
2087,Territories,GPE
2088,States,GPE
2089,America,GPE
2090,Carolina,GPE
2091,States,GPE
2092,Americans,NORP
2093,Union,ORG
2094,every day,DATE
2095,the United States,GPE
2096,Constitution,LAW
2097,State,ORG
2098,first,ORDINAL
2099,Sumpters,ORG
2100,Rutledges,ORG
2101,thousand,CARDINAL
2102,first,ORDINAL
2103,Constitution,LAW
2104,the United States,GPE
2105,State,ORG
2106,the United States,GPE
2107,one,CARDINAL
2108,the Great Ruler of,PERSON
2109,the United States,GPE
2110,Washington,GPE
2111,this 10th day of December,DATE
2112,1832,DATE
2113,fifty-seventh,DATE
2114,ANDREW JACKSON,PERSON
2115,EDW,ORG
2116,State,ORG
2117,Senate,ORG
2118,House of Representatives,ORG
2119,annual,DATE
2120,a particular quarter,DATE
2121,the United States,GPE
2122,the United States,GPE
2123,Congress,ORG
2124,the quarter,DATE
2125,South Carolina,GPE
2126,Congress,ORG
2127,Columbia,ORG
2128,the State of South Carolina,GPE
2129,November,DATE
2130,Congress,ORG
2131,State,ORG
2132,the 1st February,DATE
2133,Executive,ORG
2134,Congress,ORG
2135,South Carolina,GPE
2136,the 10th of December,DATE
2137,Congress,ORG
2138,South Carolina,GPE
2139,Administration,ORG
2140,State,ORG
2141,Congress,ORG
2142,Union,ORG
2143,the State of South Carolina,GPE
2144,State,ORG
2145,South Carolina,GPE
2146,the Executive of the Union,ORG
2147,State,ORG
2148,Charleston,GPE
2149,South Carolina,GPE
2150,South Carolina,GPE
2151,the 1st of February,DATE
2152,Congress,ORG
2153,South Carolina,GPE
2154,Constitution,LAW
2155,Executive,ORG
2156,South Carolina,GPE
2157,Treasury,ORG
2158,the United States,GPE
2159,the 6th of November,DATE
2160,State,ORG
2161,Constitution,LAW
2162,that quarter,DATE
2163,State,ORG
2164,the Congress of the United States,ORG
2165,the United States,GPE
2166,"the 19th of May, 1828",DATE
2167,"the 14th July, 1832",DATE
2168,the Constitution of the United States,LAW
2169,the State of South Carolina,GPE
2170,the State of South Carolina,GPE
2171,the United States,GPE
2172,State,ORG
2173,the Congress of the United States,ORG
2174,State,ORG
2175,the 1st of February,DATE
2176,State,ORG
2177,State,ORG
2178,Congress,ORG
2179,the Supreme Court of,ORG
2180,the United States,GPE
2181,State,ORG
2182,State,ORG
2183,first,ORDINAL
2184,South Carolina,GPE
2185,the United States,GPE
2186,the Federal Government,ORG
2187,State,ORG
2188,Congress,ORG
2189,the State of South Carolina,GPE
2190,State,ORG
2191,the Federal Government,ORG
2192,State,ORG
2193,South Carolina,GPE
2194,State,ORG
2195,States,GPE
2196,the United States,GPE
2197,State,ORG
2198,the Federal Government,ORG
2199,State,ORG
2200,the 27th of November,DATE
2201,Columbia,ORG
2202,South Carolina,GPE
2203,South Carolina,GPE
2204,the General Government,ORG
2205,State,ORG
2206,State,ORG
2207,the United States,GPE
2208,United States,GPE
2209,Charleston,GPE
2210,"2,000",CARDINAL
2211,"10,000",CARDINAL
2212,State,ORG
2213,State,ORG
2214,South Carolina,GPE
2215,State,ORG
2216,Congress,ORG
2217,First,ORDINAL
2218,the Congress of the United States,ORG
2219,State,ORG
2220,Columbia,ORG
2221,"the 24th November, 1832",DATE
2222,State,ORG
2223,the State of South Carolina,GPE
2224,the United States,GPE
2225,the State of South Carolina,GPE
2226,Congress,ORG
2227,State,ORG
2228,State,ORG
2229,State,ORG
2230,between the ages of 16 and 60,DATE
2231,State,ORG
2232,State,ORG
2233,9,CARDINAL
2234,Columbia,GPE
2235,"the 24th of November, 1832",DATE
2236,Hamilton,PERSON
2237,South Carolina,GPE
2238,Hayne,PERSON
2239,the 20th of December,DATE
2240,the Constitution on the Federal Government,LAW
2241,Constitution,LAW
2242,the Government of the Union,ORG
2243,Congress,ORG
2244,1828,DATE
2245,1832,DATE
2246,the act of 1816,DATE
2247,1799,DATE
2248,the United States,GPE
2249,South Carolina,GPE
2250,State,ORG
2251,South Carolina,GPE
2252,the United States,GPE
2253,South Carolina,GPE
2254,State,ORG
2255,the United States,GPE
2256,State,ORG
2257,Constitution,LAW
2258,Congress,ORG
2259,South Carolina,GPE
2260,the United States,GPE
2261,the United States,GPE
2262,South Carolina,GPE
2263,State,ORG
2264,States,GPE
2265,the United States,GPE
2266,South Carolina,GPE
2267,Congress,ORG
2268,the General Government,ORG
2269,States,GPE
2270,two,CARDINAL
2271,that quarter,DATE
2272,the General Government,ORG
2273,the Constitution Congress,ORG
2274,two-thirds,CARDINAL
2275,States,GPE
2276,South Carolina,GPE
2277,State,ORG
2278,American,NORP
2279,States,GPE
2280,Executive,ORG
2281,South Carolina,GPE
2282,South Carolina,GPE
2283,the 1st of February,DATE
2284,the Executive of the United States,ORG
2285,annual,DATE
2286,Congress,ORG
2287,the State of South Carolina,GPE
2288,the General Government,ORG
2289,State,ORG
2290,State,ORG
2291,one,CARDINAL
2292,State,ORG
2293,the Federal Government,ORG
2294,States,GPE
2295,millions,CARDINAL
2296,the General Government,ORG
2297,Constitution,LAW
2298,South Carolina,GPE
2299,State,ORG
2300,State,ORG
2301,State,ORG
2302,millions,CARDINAL
2303,States,GPE
2304,States,GPE
2305,the Federal Government,ORG
2306,the Federal Government,ORG
2307,States,GPE
2308,the United States,GPE
2309,South Carolina,GPE
2310,Constitution,LAW
2311,States,GPE
2312,the United States,GPE
2313,one,CARDINAL
2314,Congress,ORG
2315,Executive,ORG
2316,Constitution,LAW
2317,the United States,GPE
2318,Constitution,LAW
2319,Congress,ORG
2320,State,ORG
2321,Congress,ORG
2322,State,ORG
2323,State,ORG
2324,the United States,GPE
2325,State,ORG
2326,Constitution,LAW
2327,State,ORG
2328,South Carolina,GPE
2329,Constitution,LAW
2330,Constitution,LAW
2331,the United States,GPE
2332,State,ORG
2333,Constitution,LAW
2334,the United States,GPE
2335,State,ORG
2336,States,GPE
2337,Constitution,LAW
2338,the United States,GPE
2339,South Carolina,GPE
2340,so many millions,CARDINAL
2341,Misrule,PERSON
2342,the Union of these States,ORG
2343,so many millions,CARDINAL
2344,the Federal Government,ORG
2345,the American Revolution,EVENT
2346,South Carolina,GPE
2347,South Carolina,GPE
2348,State,ORG
2349,the past year,DATE
2350,the Great Disposer of Human Events,FAC
2351,every quarter,DATE
2352,State,ORG
2353,South Carolina,GPE
2354,Union,ORG
2355,State,ORG
2356,Union,ORG
2357,Constitution,LAW
2358,Constitution,LAW
2359,Congress,ORG
2360,Congress,ORG
2361,Congress,ORG
2362,Constitution,LAW
2363,the United States,GPE
2364,Constitution,LAW
2365,American,NORP
2366,Treasury,ORG
2367,South Carolina,GPE
2368,1799,DATE
2369,the 1st of February,DATE
2370,State,ORG
2371,Charleston,GPE
2372,Castle Pinckney,ORG
2373,Georgetown,ORG
2374,Beaufort,GPE
2375,that quarter,DATE
2376,State,ORG
2377,State,ORG
2378,South Carolina,GPE
2379,the United States,GPE
2380,State,ORG
2381,Constitution,LAW
2382,the General Government,ORG
2383,State,ORG
2384,the Supreme Court of,ORG
2385,the United States,GPE
2386,the United States,GPE
2387,the United States,GPE
2388,State,ORG
2389,the United States,GPE
2390,the United States,GPE
2391,the United States,GPE
2392,the United States,GPE
2393,State,ORG
2394,the United States,GPE
2395,State,ORG
2396,the United States,GPE
2397,State,ORG
2398,South Carolina,GPE
2399,Union,ORG
2400,South Carolina,GPE
2401,United States,GPE
2402,fourth,ORDINAL
2403,the United States,GPE
2404,1795,DATE
2405,England,GPE
2406,States,GPE
2407,South Carolina,GPE
2408,the age of 15,DATE
2409,South Carolina,GPE
2410,"less than $ 1,000",MONEY
2411,"more than $ 5,000",MONEY
2412,two years,DATE
2413,less than six months,DATE
2414,"less than $ 3,000",MONEY
2415,"more than $ 10,000",MONEY
2416,two years,DATE
2417,State,ORG
2418,first,ORDINAL
2419,the United States,GPE
2420,State,ORG
2421,South Carolina,GPE
2422,the United States,GPE
2423,the United States,GPE
2424,State,ORG
2425,State,ORG
2426,the United States,GPE
2427,State,ORG
2428,the United States,GPE
2429,eleventh,ORDINAL
2430,9th,ORDINAL
2431,the United States,GPE
2432,State,ORG
2433,the United States,GPE
2434,the United States,GPE
2435,South Carolina,GPE
2436,sixth,ORDINAL
2437,"March, 1815",DATE
2438,4th,ORDINAL
2439,"March, 1817",DATE
2440,"27th April, 1816",DATE
2441,State,ORG
2442,the United States,GPE
2443,the United States,GPE
2444,South Carolina,GPE
2445,the United States,GPE
2446,"March, 1791",DATE
