,ent,ent_label
1234,Congress,ORG
1235,10-day,DATE
1236,"February, March, April, May",DATE
1237,Congress,ORG
1238,two,CARDINAL
1239,first,ORDINAL
1240,second,ORDINAL
1241,thousands,CARDINAL
1242,last week,DATE
1243,one,CARDINAL
1244,Congress,ORG
1245,one,CARDINAL
1246,Congress,ORG
1247,Congress,ORG
1248,Elk Hills Naval Petroleum Reserve,FAC
1249,California,GPE
1250,"300,000 barrels",QUANTITY
1251,Congress,ORG
1252,millions,CARDINAL
1253,Alaskan,NORP
1254,the Continental Shelf,LAW
1255,"300,000 barrels",QUANTITY
1256,Congress,ORG
1257,American,NORP
1258,Congress,ORG
1259,today,DATE
1260,January,DATE
1261,next winter,DATE
1262,1940,DATE
1263,one overnight,TIME
1264,one next winter,DATE
1265,Four months,DATE
1266,Congress,ORG
1267,First,ORDINAL
1268,an additional $ 1,MONEY
1269,60 cents,MONEY
1270,June 1,DATE
1271,Congress,ORG
1272,60 days,DATE
1273,an extra 30 days,DATE
1274,January,DATE
1275,Congress,ORG
1276,Second,ORDINAL
1277,April 30,DATE
1278,the Federal Energy Administration,ORG
1279,Congress,ORG
1280,Congress,ORG
1281,two,CARDINAL
1282,American,NORP
1283,1973,DATE
1284,Congress,ORG
1285,America,GPE
1286,Congress,ORG
1287,January,DATE
1288,night,TIME
1289,Chairman,PERSON
1290,the Governments of Finland,ORG
1291,Switzerland,GPE
1292,Kekkonen,PERSON
1293,the Republic of Finland,GPE
1294,214 million,CARDINAL
1295,the United States of America,GPE
1296,Americans,NORP
1297,Finnish,NORP
1298,Europe,LOC
1299,30 years,DATE
1300,this day,DATE
1301,Atlantic,LOC
1302,one,CARDINAL
1303,Helsinki,GPE
1304,this hour,TIME
1305,one minute,TIME
1306,American,NORP
1307,Europe,LOC
1308,recent years,DATE
1309,Europe,LOC
1310,Europe,LOC
1311,this century,DATE
1312,today,DATE
1313,the last 30 years,DATE
1314,Europe,LOC
1315,Europe,LOC
1316,the end of the Second World War,DATE
1317,the United States,GPE
1318,Europe,LOC
1319,Europe,LOC
1320,West,LOC
1321,Europe,LOC
1322,European,NORP
1323,recent years,DATE
1324,the Four-Power Agreement,ORG
1325,Berlin,GPE
1326,1971,DATE
1327,at least three,CARDINAL
1328,the Federal Republic of Germany,GPE
1329,Eastern Europe,LOC
1330,German,NORP
1331,Central Europe,LOC
1332,1972,DATE
1333,the United States,GPE
1334,the Soviet Union,GPE
1335,first,ORDINAL
1336,East,LOC
1337,Europe,LOC
1338,First,ORDINAL
1339,Second,ORDINAL
1340,today,DATE
1341,Europe,LOC
1342,North America,LOC
1343,two,CARDINAL
1344,one,CARDINAL
1345,Chairman,PERSON
1346,Helsinki,GPE
1347,Europe,LOC
1348,Europe,LOC
1349,The United States,GPE
1350,Almost 200 years ago,DATE
1351,the United States of America,GPE
1352,Europeans,NORP
1353,America,GPE
1354,Americans,NORP
1355,the United States of America,GPE
1356,two centuries,DATE
1357,millions,CARDINAL
1358,Europe,LOC
1359,today,DATE
1360,Europe,LOC
1361,North America,LOC
1362,34,CARDINAL
1363,Europe,LOC
1364,Canada,GPE
1365,"5,526 miles",QUANTITY
1366,two,CARDINAL
1367,160 years,DATE
1368,Americans,NORP
1369,Americans,NORP
1370,two centuries ago,DATE
1371,the United States of America,GPE
1372,that day,DATE
1373,11 long years later,DATE
1374,Constitution,LAW
1375,American,NORP
1376,American,NORP
1377,Europe,LOC
1378,The United States,GPE
1379,Europe,LOC
1380,America,GPE
1381,Europe,LOC
1382,Europe,LOC
1383,American,NORP
1384,The United States,GPE
1385,Conference,ORG
1386,European,NORP
1387,American,NORP
1388,East,LOC
1389,West,LOC
1390,Berlin,GPE
1391,The United States,GPE
1392,Four,CARDINAL
1393,Berlin,GPE
1394,Europe,LOC
1395,Europe,LOC
1396,Vienna,GPE
1397,The United States,GPE
1398,The United States,GPE
1399,the Soviet Union,GPE
1400,American,NORP
1401,Brezhnev,PERSON
1402,last November,DATE
1403,Vladivostok,PERSON
1404,the next 10 years,DATE
1405,Helsinki,GPE
1406,Europe,LOC
1407,Europe,LOC
1408,Europe,LOC
1409,Europe,LOC
1410,the Soviet Union,GPE
1411,the United States,GPE
1412,137 miles,QUANTITY
1413,Earth,LOC
1414,today,DATE
1415,tomorrow,DATE
1416,Ariyoshi,PERSON
1417,Fong,PERSON
1418,Matsunaga,PERSON
1419,Matsuda,PERSON
1420,a good many years,DATE
1421,the United States,GPE
1422,7-day,DATE
1423,the State of Alaska,GPE
1424,the People's Republic of China,GPE
1425,Indonesia,GPE
1426,Philippines,GPE
1427,50th,ORDINAL
1428,Hawaii,GPE
1429,This morning,TIME
1430,Americans,NORP
1431,Sunday,DATE
1432,morning,TIME
1433,34 years ago,DATE
1434,Pearl Harbor,FAC
1435,World War II,EVENT
1436,America,GPE
1437,Pacific,LOC
1438,Pacific,LOC
1439,Pearl Harbor,FAC
1440,Pacific,LOC
1441,America,GPE
1442,Asia,LOC
1443,Asia,LOC
1444,the United States,GPE
1445,Last year,DATE
1446,"nearly 54,000",CARDINAL
1447,Asian,NORP
1448,the United States,GPE
1449,thousands upon thousands,CARDINAL
1450,American,NORP
1451,Asian,NORP
1452,America,GPE
1453,Hawaii,GPE
1454,Pacific,LOC
1455,Japan,GPE
1456,last year,DATE
1457,the Empress of Japan to America,ORG
1458,American,NORP
1459,Empress,ORG
1460,two,CARDINAL
1461,Asia,LOC
1462,America,GPE
1463,the Pacific Basin,LOC
1464,Asia,LOC
1465,Asian,NORP
1466,1941,DATE
1467,34 years ago,DATE
1468,Pacific,LOC
1469,Philippines,GPE
1470,Western Europe,LOC
1471,Asia,LOC
1472,Philippines,GPE
1473,Pacific,LOC
1474,the United States,GPE
1475,three,CARDINAL
1476,Asian,NORP
1477,Asia,LOC
1478,The United States,GPE
1479,the Soviet Union,GPE
1480,China,GPE
1481,Japan,GPE
1482,Pacific,LOC
1483,Western Europe,LOC
1484,Asia,LOC
1485,Pacific,LOC
1486,the United States,GPE
1487,Pacific,LOC
1488,first,ORDINAL
1489,Pacific Doctrine,ORG
1490,American,NORP
1491,Pacific,LOC
1492,Asian,NORP
1493,American,NORP
1494,Pacific,LOC
1495,second,ORDINAL
1496,Pacific Doctrine,ORG
1497,Japan,GPE
1498,American,NORP
1499,Japanese-American,NORP
1500,American,NORP
1501,Japanese,NORP
1502,Japanese,NORP
1503,Japan,GPE
1504,European,NORP
1505,this month,DATE
1506,North-South,LOC
1507,third,ORDINAL
1508,Pacific Doctrine,ORG
1509,the People's Republic of China,GPE
1510,nearly one-quarter,CARDINAL
1511,American,NORP
1512,25 years,DATE
1513,China,GPE
1514,nearly 4 years ago,DATE
1515,the People's Republic of China,GPE
1516,Mao Tse-tung,PERSON
1517,Teng Hsiao-ping,PERSON
1518,Asia,LOC
1519,Asia,LOC
1520,the United States,GPE
1521,the People's Republic of China,GPE
1522,Shanghai,GPE
1523,two,CARDINAL
1524,fourth,ORDINAL
1525,Pacific,LOC
1526,Southeast Asia,LOC
1527,China,GPE
1528,Indonesia,GPE
1529,Philippines,GPE
1530,Indonesia,GPE
1531,140 million,CARDINAL
1532,fifth,ORDINAL
1533,today,DATE
1534,The Republic of the Philippines,GPE
1535,one,CARDINAL
1536,America,GPE
1537,Asia,LOC
1538,three days,DATE
1539,Djakarta,GPE
1540,Manila,GPE
1541,Thailand,GPE
1542,Singapore,GPE
1543,Malaysia,GPE
1544,five,CARDINAL
1545,the Association of Southeast Asian Nations,ORG
1546,Americans,NORP
1547,ASEAN,ORG
1548,the United States,GPE
1549,the Southwest Pacific Australia,ORG
1550,New Zealand,GPE
1551,fifth,ORDINAL
1552,Pacific,LOC
1553,Asia,LOC
1554,Korea,GPE
1555,the Republic of Korea,GPE
1556,the Korean Peninsula,LOC
1557,last spring,DATE
1558,the Republic of Korea,GPE
1559,Today,DATE
1560,the United States,GPE
1561,the Republic of Korea,GPE
1562,Indochina,GPE
1563,Americans,NORP
1564,sixth,ORDINAL
1565,Pacific,LOC
1566,Asia,LOC
1567,Asian,NORP
1568,East Asia,LOC
1569,the European Community.,ORG
1570,America,GPE
1571,the Pacific Basin,LOC
1572,more than 30 percent,PERCENT
1573,annually,DATE
1574,some $ 46 billion,MONEY
1575,last year,DATE
1576,five,CARDINAL
1577,ASEAN,ORG
1578,one,CARDINAL
1579,Asian,NORP
1580,American,NORP
1581,the United States,GPE
1582,Pacific,LOC
1583,America,GPE
1584,Asia,LOC
1585,Asian,NORP
1586,Asia,LOC
1587,recent years,DATE
1588,recent days,DATE
1589,1970,DATE
1590,Pacific,LOC
1591,Hawaii,GPE
1592,Hawaii,GPE
1593,America,GPE
1594,Pacific,LOC
1595,America,GPE
1596,Pacific,LOC
1597,State,ORG
1598,Hawaii,GPE
1599,American,NORP
1600,States,GPE
1601,East,LOC
1602,West,LOC
1603,Speaker,PERSON
1604,94th,ORDINAL
1605,Congress,ORG
1606,Bicentennial,GPE
1607,America,GPE
1608,"the nearly 2,000 years",DATE
1609,Christian,NORP
1610,"the nearly 6,000 years",DATE
1611,Jewish,NORP
1612,One,CARDINAL
1613,One,CARDINAL
1614,One,CARDINAL
1615,the United States of America,GPE
1616,Earth,LOC
1617,a minute,TIME
1618,200 years,DATE
1619,Americans,NORP
1620,eight,CARDINAL
1621,1776,DATE
1622,America,GPE
1623,American,NORP
1624,America,GPE
1625,the recent past,DATE
1626,American,NORP
1627,America,GPE
1628,Tom Paine,PERSON
1629,Americans,NORP
1630,1776,DATE
1631,Just a year ago,DATE
1632,Tonight,TIME
1633,Union,GPE
1634,Tom Paine,PERSON
1635,1975,DATE
1636,summer,DATE
1637,a year,DATE
1638,the year 1975,DATE
1639,America,GPE
1640,four decades,DATE
1641,Americans,NORP
1642,1975,DATE
1643,a year,DATE
1644,America,GPE
1645,Americans,NORP
1646,1975,DATE
1647,12 months ago,DATE
1648,American,NORP
1649,1776,DATE
1650,Last January,DATE
1651,This January,DATE
1652,World War II,EVENT
1653,April,DATE
1654,the past year,DATE
1655,12 percent,PERCENT
1656,almost in,CARDINAL
1657,half,CARDINAL
1658,Today,DATE
1659,"nearly 1,700,000",CARDINAL
1660,Americans,NORP
1661,year's end,DATE
1662,Americans,NORP
1663,Today,DATE
1664,85 million,CARDINAL
1665,Americans,NORP
1666,first,ORDINAL
1667,Americans,NORP
1668,the past decade,DATE
1669,over 10 percent,PERCENT
1670,Wednesday,DATE
1671,half,CARDINAL
1672,the next fiscal year,DATE
1673,$ 395 billion,MONEY
1674,$ 394.2 billion,MONEY
1675,Last month,DATE
1676,1975,DATE
1677,the first six months of this year,DATE
1678,"July 1, 1976",DATE
1679,approximately $ 10 billion,MONEY
1680,Congress,ORG
1681,December,DATE
1682,four,CARDINAL
1683,"15,000",MONEY
1684,227,MONEY
1685,Americans,NORP
1686,1979,DATE
1687,One,CARDINAL
1688,American,NORP
1689,Five,CARDINAL
1690,six,CARDINAL
1691,American,NORP
1692,Congress,ORG
1693,over 7 percent,PERCENT
1694,the coming year,DATE
1695,"500,000",CARDINAL
1696,a disappointing year,DATE
1697,1975,DATE
1698,1976,DATE
1699,millions,CARDINAL
1700,billions,CARDINAL
1701,American,NORP
1702,215 million,CARDINAL
1703,Americans,NORP
1704,millions,CARDINAL
1705,America,GPE
1706,125,MONEY
1707,American,NORP
1708,Last month,DATE
1709,Congress,ORG
1710,America,GPE
1711,Earth,LOC
1712,America,GPE
1713,America,GPE
1714,American,NORP
1715,America,GPE
1716,Medicare,ORG
1717,age 65,DATE
1718,more than $ 500,MONEY
1719,more than $ 250,MONEY
1720,one year's,DATE
1721,215 million,CARDINAL
1722,Americans,NORP
1723,the day,DATE
1724,Medicare,ORG
1725,16,CARDINAL
1726,Medicaid,ORG
1727,a single $ 10 billion,MONEY
1728,fiscal year 1977,DATE
1729,the coming year,DATE
1730,Social Security Trust Fund,ORG
1731,the Social Security Trust Fund,ORG
1732,three tenths,CARDINAL
1733,1 percent,PERCENT
1734,"January 1, 1977",DATE
1735,less than one,CARDINAL
1736,Congress,ORG
1737,two,CARDINAL
1738,two,CARDINAL
1739,1975,DATE
1740,1976,DATE
1741,my fiscal year 1977,DATE
1742,millions,CARDINAL
1743,Americans,NORP
1744,two,CARDINAL
1745,America,GPE
1746,Complex,PRODUCT
1747,overnight,TIME
1748,50,CARDINAL
1749,Congress for Presidential,ORG
1750,Last year,DATE
1751,This year,DATE
1752,Americans,NORP
1753,I.,ORG
1754,Constitution,LAW
1755,Congress,ORG
1756,last June,DATE
1757,four,CARDINAL
1758,this year,DATE
1759,the United States,GPE
1760,United States,GPE
1761,the Judicial Conference,ORG
1762,American,NORP
1763,500,CARDINAL
1764,11,CARDINAL
1765,1975,DATE
1766,1974,DATE
1767,Mexico,GPE
1768,Colombia,GPE
1769,Turkey,GPE
1770,months ago,DATE
1771,Congress,ORG
1772,Constitution,LAW
1773,Congress,ORG
1774,almost $ 7 billion,MONEY
1775,the next five years,DATE
1776,Last year,DATE
1777,five-year,DATE
1778,$ 23 billion,MONEY
1779,Congress,ORG
1780,this year,DATE
1781,some 59,CARDINAL
1782,Americans,NORP
1783,Americans,NORP
1784,America,GPE
1785,the day,DATE
1786,200 years ago,DATE
1787,World War II,EVENT
1788,Today,DATE
1789,Atlantic,LOC
1790,Japan,GPE
1791,China,GPE
1792,the Middle East,LOC
1793,Latin America,LOC
1794,Africa,LOC
1795,Asia,LOC
1796,America,GPE
1797,American,NORP
1798,American,NORP
1799,American,NORP
1800,American,NORP
1801,Congress,ORG
1802,Constitution,LAW
1803,the United States,GPE
1804,American,NORP
1805,Congress,ORG
1806,Angola,GPE
1807,Congress,ORG
1808,the past year,DATE
1809,Angola,GPE
1810,Congress,ORG
1811,fiscal year 1977,DATE
1812,the current year,DATE
1813,year,DATE
1814,American,NORP
1815,United States,GPE
1816,American,NORP
1817,the United States,GPE
1818,Tonight,TIME
1819,our third century,DATE
1820,Union,ORG
1821,one year,DATE
1822,five years,DATE
1823,Constitution,LAW
1824,America,GPE
1825,today,DATE
1826,Bicentennial,GPE
1827,America,GPE
1828,these United States of America,GPE
1829,Dwight D. Eisenhower,PERSON
1830,America,GPE
1831,America,GPE
1832,Eisenhower,PERSON
1833,America,GPE
1834,Lincoln,PERSON
1835,Lincoln,ORG
1836,George Washington,PERSON
1837,Valley Forge,FAC
1838,eight,CARDINAL
1839,Americans,NORP
1840,Bicentennial,GPE
1841,Chairman,PERSON
1842,this Republican Convention,ORG
1843,American,NORP
1844,Minnesota,GPE
1845,Georgia,GPE
1846,This evening,TIME
1847,first,ORDINAL
1848,Dwight D. Eisenhower,PERSON
1849,American,NORP
1850,America,GPE
1851,Tonight,TIME
1852,Americans,NORP
1853,one,CARDINAL
1854,This year,DATE
1855,American,NORP
1856,Jimmy Carter,PERSON
1857,American,NORP
1858,Washington,GPE
1859,22 long years,DATE
1860,the United States,GPE
1861,Congress,ORG
1862,tonight,TIME
1863,Mike,PERSON
1864,Jack,PERSON
1865,Steve,PERSON
1866,Susan,PERSON
1867,Betty,ORG
1868,Republicans,NORP
1869,tonight,TIME
1870,the past few months,DATE
1871,Ron Reagan,PERSON
1872,one,CARDINAL
1873,Americans,NORP
1874,Bob Dole,PERSON
1875,Kansas,GPE
1876,millions,CARDINAL
1877,Americans,NORP
1878,America,GPE
1879,Republican,NORP
1880,American,NORP
1881,tonight,TIME
1882,America,GPE
1883,the past two years,DATE
1884,Fourth of July,DATE
1885,years,DATE
1886,Americans,NORP
1887,1776,DATE
1888,1976,DATE
1889,Americans,NORP
1890,Republicans,NORP
1891,Congress,ORG
1892,tonight,TIME
1893,another four years,DATE
1894,American,NORP
1895,Two years ago,DATE
1896,"August 9, 1974",DATE
1897,Bible,WORK_OF_ART
1898,Betty,ORG
1899,George Washington,PERSON
1900,Americans,NORP
1901,Abraham Lincoln,PERSON
1902,Franklin D. Roosevelt,PERSON
1903,the White House,FAC
1904,John Adams,PERSON
1905,America,GPE
1906,Americans,NORP
1907,August 1974,DATE
1908,the United States,GPE
1909,two years,DATE
1910,Capitol Hill,ORG
1911,Fifty-five,CARDINAL
1912,45,CARDINAL
1913,American,NORP
1914,billions and billions of dollars,MONEY
1915,750,MONEY
1916,"1,000",MONEY
1917,one,CARDINAL
1918,Congress,ORG
1919,Congress,ORG
1920,America,GPE
1921,$ 90 billion,MONEY
1922,Congress,ORG
1923,Congress,ORG
1924,$ 50 billion,MONEY
1925,the last 10 years,DATE
1926,Washington,GPE
1927,Congress,ORG
1928,the United States,GPE
1929,Constitution,LAW
1930,American,NORP
1931,tonight,TIME
1932,American,NORP
1933,2-year,DATE
1934,4-year,DATE
1935,Al Smith,PERSON
1936,Two years ago,DATE
1937,12 percent,PERCENT
1938,Thousands,CARDINAL
1939,every week,DATE
1940,August 1974,DATE
1941,half,CARDINAL
1942,almost 4 million,CARDINAL
1943,Americans,NORP
1944,This year,DATE
1945,the United States,GPE
1946,Two years ago,DATE
1947,America,GPE
1948,Southeast Asia,LOC
1949,A decade,DATE
1950,Congresses,ORG
1951,Israel,GPE
1952,Arab,NORP
1953,America,GPE
1954,August,DATE
1955,two years ago,DATE
1956,America,GPE
1957,American,NORP
1958,Earth,LOC
1959,Western Europe,LOC
1960,Japan,GPE
1961,Eastern Europe,LOC
1962,the Soviet Union,GPE
1963,China,GPE
1964,Pacific,LOC
1965,Africa,LOC
1966,Latin America,LOC
1967,Israel,GPE
1968,Egypt,GPE
1969,the United States,GPE
1970,Middle East,LOC
1971,America,GPE
1972,The United States,GPE
1973,Army,ORG
1974,Navy,ORG
1975,Air Force,ORG
1976,Marines,NORP
1977,America,GPE
1978,decades,DATE
1979,America,GPE
1980,Two years ago,DATE
1981,Americans,NORP
1982,August 1974,DATE
1983,House,ORG
1984,Senate,ORG
1985,American,NORP
1986,the United States,GPE
1987,Congress,ORG
1988,today,DATE
1989,Daniel Webster,PERSON
1990,Henry Clay,PERSON
1991,Sam Rayburn,PERSON
1992,Robert A. Taft,PERSON
1993,the Nation's Capital,ORG
1994,State,ORG
1995,August of 1974 to August of 1976,DATE
1996,American,NORP
1997,Democrats,NORP
1998,Independents,NORP
1999,Republicans,NORP
2000,November 2,DATE
2001,the next four years,DATE
2002,1978,DATE
2003,Lincoln,ORG
2004,Medicare,ORG
2005,Americans,NORP
2006,America,GPE
2007,the Middle East,LOC
2008,America,GPE
2009,America,GPE
2010,American,NORP
2011,Harry Truman,PERSON
2012,American,NORP
2013,November 2,DATE
2014,American,NORP
2015,Jerry,PERSON
2016,Republicans,NORP
2017,Democrats,NORP
2018,Independents,NORP
2019,Americans,NORP
2020,Americans,NORP
2021,Americans,NORP
2022,Americans,NORP
2023,Americans,NORP
2024,Americans,NORP
2025,Constitution,LAW
2026,America,GPE
2027,Speaker,PERSON
2028,95th,ORDINAL
2029,Congress,ORG
2030,Constitution,LAW
2031,first,ORDINAL
2032,our third century,DATE
2033,100 years from now,DATE
2034,Congress,ORG
2035,Republic,GPE
2036,the third century,DATE
2037,Americans,NORP
2038,Union,ORG
2039,today,DATE
2040,Bicentennial,GPE
2041,Americans,NORP
2042,these eventful years,DATE
2043,first,ORDINAL
2044,Constitution,LAW
2045,Congress,ORG
2046,Carter,PERSON
2047,a few days,DATE
2048,Tonight,TIME
2049,Capitol,FAC
2050,the White House,FAC
2051,American,NORP
2052,the Inaugural Parade,ORG
2053,the Inaugural Ball,FAC
2054,Congress,ORG
2055,the First Amendment,LAW
2056,"August 9, 1974",DATE
2057,Southeast Asia,LOC
2058,40 years,DATE
2059,Congress,ORG
2060,more than 15 years,DATE
2061,annually,DATE
2062,August 1974,DATE
2063,January 1975,DATE
2064,Congress,ORG
2065,10 years,DATE
2066,America,GPE
2067,America,GPE
2068,1975,DATE
2069,a year,DATE
2070,Americans,NORP
2071,January 1976,DATE
2072,A year ago,DATE
2073,an election year,DATE
2074,American,NORP
2075,Americans,NORP
2076,30 months,DATE
2077,Americans,NORP
2078,tomorrow,DATE
2079,America,GPE
2080,the United States,GPE
2081,Western Europe,LOC
2082,Japan,GPE
2083,Canada,GPE
2084,30 years,DATE
2085,the Vladivostok Accord,WORK_OF_ART
2086,Brezhnev,PERSON
2087,this year,DATE
2088,the Middle East,LOC
2089,the Middle East,LOC
2090,American,NORP
2091,the Middle East,LOC
2092,three decades,DATE
2093,Arab,NORP
2094,Israel,GPE
2095,the People's Republic of China,GPE
2096,two,CARDINAL
2097,two,CARDINAL
2098,Asia,LOC
2099,America,GPE
2100,Asia,LOC
2101,the Pacific Basin,LOC
2102,Japan,GPE
2103,Korea,GPE
2104,Southeast Asia,LOC
2105,the United States,GPE
2106,the past two years,DATE
2107,Latin America,LOC
2108,Africa,LOC
2109,The United States,GPE
2110,the United Kingdom,GPE
2111,America,GPE
2112,Africa,LOC
2113,American,NORP
2114,America,GPE
2115,America,GPE
2116,Americans,NORP
2117,Congress,ORG
2118,Americans,NORP
2119,Congress,ORG
2120,Congress,ORG
2121,Senate,ORG
2122,House,ORG
2123,Congress,ORG
2124,today,DATE
2125,Americans,NORP
2126,Earlier this month,DATE
2127,$ 10 billion,MONEY
2128,750,MONEY
2129,"1,000",MONEY
2130,48 to 46 percent,PERCENT
2131,Congress,ORG
2132,more than half,CARDINAL
2133,12.2 percent,PERCENT
2134,1976,DATE
2135,5 percent,PERCENT
2136,over four million,CARDINAL
2137,today,DATE
2138,the spring of 1975,DATE
2139,today,DATE
2140,over 88 million,CARDINAL
2141,Americans,NORP
2142,Congress,ORG
2143,today,DATE
2144,$ 70 billion,MONEY
2145,the current fiscal year,DATE
2146,our third century,DATE
2147,nearly 90 percent,PERCENT
2148,Two years ago,DATE
2149,18 percent,PERCENT
2150,annually,DATE
2151,the first three quarters of 1976,DATE
2152,2 percent,PERCENT
2153,Two years ago,DATE
2154,Congress,ORG
2155,first,ORDINAL
2156,1881,DATE
2157,1985,DATE
2158,two years ago,DATE
2159,only half,CARDINAL
2160,1973,DATE
2161,36 percent,PERCENT
2162,Today,DATE
2163,40 percent,PERCENT
2164,$ 34 billion,MONEY
2165,this year,DATE
2166,today,DATE
2167,half,CARDINAL
2168,half,CARDINAL
2169,10-year,DATE
2170,five,CARDINAL
2171,500-million,QUANTITY
2172,Congress,ORG
2173,the next decade,DATE
2174,Congress,ORG
2175,today,DATE
2176,Congress,ORG
2177,the Department of Justice,ORG
2178,White House,ORG
2179,the Executive Office,ORG
2180,the 19be,DATE
2181,1,CARDINAL
2182,Congress,ORG
2183,535,CARDINAL
2184,Congress,ORG
2185,more than a million dollars,MONEY
2186,billion dollar,MONEY
2187,Congress,ORG
2188,Congress,ORG
2189,America,GPE
2190,first,ORDINAL
2191,America,GPE
2192,first,ORDINAL
2193,first,ORDINAL
2194,second,ORDINAL
2195,Congress,ORG
2196,American,NORP
2197,the past two years,DATE
2198,the previous decade,DATE
2199,1974,DATE
2200,the Soviet Union,GPE
2201,the United States,GPE
2202,three,CARDINAL
2203,The Vietnam War,EVENT
2204,year to year,DATE
2205,first,ORDINAL
2206,Vietnam,GPE
2207,Indochina,GPE
2208,past years,DATE
2209,the United States,GPE
2210,the Soviet Union,GPE
2211,The United States,GPE
2212,American,NORP
2213,The United States,GPE
2214,19Medicare,CARDINAL
2215,10 years from now,DATE
2216,three,CARDINAL
2217,Trident,PRODUCT
2218,Europe,LOC
2219,five-year,DATE
2220,Europe,LOC
2221,NATO,ORG
2222,American,NORP
2223,Alliance,ORG
2224,Europe,LOC
2225,today,DATE
2226,the years ahead,DATE
2227,a period of years,DATE
2228,today,DATE
2229,tomorrow,DATE
2230,a good many years,DATE
2231,three,CARDINAL
2232,Washington,PERSON
2233,the United States of America,GPE
2234,House,ORG
2235,Senate,ORG
2236,one,CARDINAL
2237,Constitution,LAW
2238,28 years ago,DATE
2239,Sam Rayburn,PERSON
2240,Charlie Bennett,PERSON
2241,Dick Bolling,PERSON
2242,Carl Perkins,PERSON
2243,Pete Rodino,PERSON
2244,Harley Staggers,PERSON
2245,Tom Steed,PERSON
2246,Sid Yates,PERSON
2247,Clem Zablocki,PERSON
2248,"December 6, 1973",DATE
2249,eight months later,DATE
2250,Americans,NORP
2251,May our third century,DATE
