,ent,ent_label
3038,Kennedy,PERSON
3039,a hundred,CARDINAL
3040,tonight,TIME
3041,today,DATE
3042,today,DATE
3043,American,NORP
3044,the Democratic Party,ORG
3045,the United States of America,GPE
3046,Constitution,LAW
3047,Americans,NORP
3048,North,LOC
3049,South,LOC
3050,tonight,TIME
3051,the Federal Government,ORG
3052,tonight,TIME
3053,American,NORP
3054,American,NORP
3055,this hour,TIME
3056,first,ORDINAL
3057,tonight,TIME
3058,tonight,TIME
3059,tonight,TIME
3060,American,NORP
3061,tonight,TIME
3062,tonight,TIME
3063,more than 30 years,DATE
3064,Americans,NORP
3065,tonight,TIME
3066,American,NORP
3067,America,GPE
3068,North,LOC
3069,South,LOC
3070,East,LOC
3071,America,GPE
3072,America,GPE
3073,tomorrow,DATE
3074,Franklin Delano Roosevelt,PERSON
3075,Harry S. Truman,PERSON
3076,John F. Kennedy,PERSON
3077,tonight,TIME
3078,Tonight,TIME
3079,the Democratic Party,ORG
3080,tomorrow,DATE
3081,McCormack,PERSON
3082,Americans,NORP
3083,this year,DATE
3084,the United States,GPE
3085,tonight,TIME
3086,Monday,DATE
3087,Independence,GPE
3088,Harry S. Truman,PERSON
3089,tonight,TIME
3090,John Fitzgerald Kennedy,PERSON
3091,Fitzgerald Kennedy,PERSON
3092,Tonight,TIME
3093,Americans,NORP
3094,all-American,NORP
3095,Americans,NORP
3096,the Democratic Party,ORG
3097,Americans,NORP
3098,tonight,TIME
3099,tomorrow,DATE
3100,American,NORP
3101,tonight,TIME
3102,tonight,TIME
3103,Thou,GPE
3104,Americans,NORP
3105,Americans,NORP
3106,Americans,NORP
3107,Americans,NORP
3108,Americans,NORP
3109,Americans,NORP
3110,Americans,NORP
3111,the Democratic Party,ORG
3112,American,NORP
3113,30 years,DATE
3114,year,DATE
3115,year,DATE
3116,all these years,DATE
3117,tonight,TIME
3118,Americans,NORP
3119,America,GPE
3120,the last 4 years,DATE
3121,American,NORP
3122,1961,DATE
3123,John F. Kennedy,PERSON
3124,tonight,TIME
3125,$ 30 billion,MONEY
3126,the 4 years,DATE
3127,Kennedy,PERSON
3128,the last year,DATE
3129,tonight,TIME
3130,the United States,GPE
3131,the Armed Forces,ORG
3132,Kennedy,PERSON
3133,a hundred,CARDINAL
3134,tonight,TIME
3135,today,DATE
3136,today,DATE
3137,American,NORP
3138,the Democratic Party,ORG
3139,the United States of America,GPE
3140,Constitution,LAW
3141,Americans,NORP
3142,North,LOC
3143,South,LOC
3144,tonight,TIME
3145,the Federal Government,ORG
3146,tonight,TIME
3147,American,NORP
3148,American,NORP
3149,this hour,TIME
3150,first,ORDINAL
3151,tonight,TIME
3152,tonight,TIME
3153,tonight,TIME
3154,American,NORP
3155,tonight,TIME
3156,tonight,TIME
3157,more than 30 years,DATE
3158,Americans,NORP
3159,tonight,TIME
3160,American,NORP
3161,America,GPE
3162,North,LOC
3163,South,LOC
3164,East,LOC
3165,America,GPE
3166,America,GPE
3167,tomorrow,DATE
3168,Franklin Delano Roosevelt,PERSON
3169,Harry S. Truman,PERSON
3170,John F. Kennedy,PERSON
3171,tonight,TIME
3172,Tonight,TIME
3173,the Democratic Party,ORG
3174,tomorrow,DATE
3175,Chairman,PERSON
3176,McKeithen,PERSON
3177,AllenEllender,PERSON
3178,Schiro,PERSON
3179,Long,PERSON
3180,one,CARDINAL
3181,Russell Long,PERSON
3182,Willis,PERSON
3183,Morrison,PERSON
3184,CongressmanThompson,ORG
3185,Gillis,PERSON
3186,Louisiana,GPE
3187,Congress,ORG
3188,Marshall Brown,PERSON
3189,Louisiana,GPE
3190,Lady Bird,PERSON
3191,Luci,ORG
3192,this evening,TIME
3193,Every 4 years,DATE
3194,New Orleans,GPE
3195,the years,DATE
3196,Louisiana,GPE
3197,State,ORG
3198,State,ORG
3199,Russell,PERSON
3200,Congress,ORG
3201,almost 30 years,DATE
3202,Louisiana,GPE
3203,Russell,PERSON
3204,two or three,CARDINAL
3205,Senatorsinto,GPE
3206,Senate,ORG
3207,Russell,PERSON
3208,Ellender,PERSON
3209,New Orleans,GPE
3210,the other day,DATE
3211,the White House,FAC
3212,Johnson,PERSON
3213,Ellender,PERSON
3214,Allen,PERSON
3215,Washingtonup,GPE
3216,Louisiana,GPE
3217,New Orleans,GPE
3218,Louisiana,GPE
3219,Rayburn,PERSON
3220,one,CARDINAL
3221,Texas,GPE
3222,Congress,ORG
3223,South,LOC
3224,three or four,CARDINAL
3225,Louisiana,GPE
3226,this week,DATE
3227,American,NORP
3228,America,GPE
3229,Maine,GPE
3230,California,GPE
3231,theMidwest,GPE
3232,the Deep South,LOC
3233,America,GPE
3234,first,ORDINAL
3235,November 3d,DATE
3236,America,GPE
3237,Democrat,NORP
3238,Democrat,NORP
3239,these next 24 days,DATE
3240,This year,DATE
3241,no year before,DATE
3242,Americans,NORP
3243,America,GPE
3244,first,ORDINAL
3245,years,DATE
3246,American,NORP
3247,November 3d,DATE
3248,November 3d,DATE
3249,American,NORP
3250,American,NORP
3251,next year,DATE
3252,20 years,DATE
3253,the end of,DATE
3254,World War II,EVENT
3255,American,NORP
3256,1946,CARDINAL
3257,America,GPE
3258,Truman,ORG
3259,Marshall,PERSON
3260,1948,DATE
3261,Nationand,GPE
3262,The years,DATE
3263,America,GPE
3264,first,ORDINAL
3265,first,ORDINAL
3266,first,ORDINAL
3267,American,NORP
3268,tonight,TIME
3269,21,DATE
3270,November,DATE
3271,The Federal Governmentexists,ORG
3272,the White House,FAC
3273,Governmentwill,PERSON
3274,States,GPE
3275,States,GPE
3276,Mason,ORG
3277,Robert E. Lee,PERSON
3278,South,LOC
3279,Americans,NORP
3280,Texas,GPE
3281,Florida,GPE
3282,the Western World,ORG
3283,South,LOC
3284,State,ORG
3285,White House,ORG
3286,State,ORG
3287,NewOrleans,ORG
3288,America,GPE
3289,tomorrow,DATE
3290,America,GPE
3291,November 3d,DATE
3292,America,GPE
3293,America,GPE
3294,Democratic,NORP
3295,General Eisenhower,ORG
3296,1952,DATE
3297,Senate,ORG
3298,Democratic,NORP
3299,American,NORP
3300,third,ORDINAL
3301,Democrat,NORP
3302,America,GPE
3303,8 years,DATE
3304,Republican,NORP
3305,DemocraticCongress,ORG
3306,every 2 years,DATE
3307,America,GPE
3308,America,GPE
3309,first,ORDINAL
3310,Dallas,GPE
3311,long hours,TIME
3312,Panama,GPE
3313,a few days,DATE
3314,Guantanamo,FAC
3315,Marines,NORP
3316,Marine,NORP
3317,the Tonkin Gulf,LOC
3318,Louisiana,GPE
3319,tonight,TIME
3320,Lindy Boggs,PERSON
3321,Tommy,PERSON
3322,Lady Bird,PERSON
3323,Luci,ORG
3324,Lynda,ORG
3325,States,GPE
3326,State,ORG
3327,New Orleans,GPE
3328,Washington,GPE
3329,Louisiana,GPE
3330,Ibecame,PERSON
3331,Washington,GPE
3332,Texas,GPE
3333,Long,PERSON
3334,Gallery,ORG
3335,State,ORG
3336,State,ORG
3337,six,CARDINAL
3338,NewEngland States,GPE
3339,last week,DATE
3340,six,CARDINAL
3341,States,GPE
3342,tonight,TIME
3343,next week,DATE
3344,about 30 years ago,DATE
3345,the Full Employment Act,LAW
3346,GI,ORG
3347,Roosevelt,PERSON
3348,their declining years,DATE
3349,Jack Kennedy,PERSON
3350,tonight,TIME
3351,first,ORDINAL
3352,Russell Long,PERSON
3353,Allen Ellender,PERSON
3354,Lyndon Johnson,PERSON
3355,all these years,DATE
3356,Constitution,LAW
3357,two-thirds,CARDINAL
3358,Democratsin,GPE
3359,Senate,ORG
3360,Republicans,NORP
3361,Texas,GPE
3362,State,ORG
3363,West,LOC
3364,Texas,GPE
3365,Texas,GPE
3366,4 years,DATE
3367,Congress,ORG
3368,House,ORG
3369,2 years,DATE
3370,Democratic,NORP
3371,Democratic,NORP
3372,Senate,ORG
3373,Senate,ORG
3374,Democratic,NORP
3375,Senate,ORG
3376,Rayburn,PERSON
3377,Rayburn,PERSON
3378,House,ORG
3379,one evening,TIME
3380,5 cents,MONEY
3381,South,LOC
3382,South,LOC
3383,"said,""Sammy",PERSON
3384,State,ORG
3385,Louisiana,GPE
3386,Texas,GPE
3387,one,CARDINAL
3388,State,ORG
3389,Democratic,NORP
3390,30 years,DATE
3391,Negro,ORG
3392,Negro,ORG
3393,Negro,ORG
3394,allAmericans,NORP
3395,Americans,NORP
3396,Negro,ORG
3397,37,CARDINAL
3398,the National Security Council,ORG
3399,Cuban,NORP
3400,four and five,CARDINAL
3401,John FitzgeraldKennedy,PERSON
3402,Oak Ridge,GPE
3403,Medicare,ORG
3404,no hour,TIME
3405,two,CARDINAL
3406,one,CARDINAL
3407,Republicans,NORP
3408,Democrats,NORP
3409,the Golden Rule,LOC
3410,Vandenberg,PERSON
3411,Truman,PERSON
3412,Turkey,GPE
3413,Eisenhower,PERSON
3414,Republican,NORP
3415,Kennedy,PERSON
3416,Kaiser,ORG
3417,Lusitania,GPE
3418,Hitler,PERSON
3419,Uncle Sam,PERSON
3420,Andwe,PERSON
3421,November,DATE
3422,3d,CARDINAL
3423,two,CARDINAL
3424,two,CARDINAL
3425,Congress,ORG
3426,Congress,ORG
3427,Louisiana,GPE
3428,Lady Bird,PERSON
3429,Americans,NORP
3430,Thursday of last week,DATE
3431,Kremlin,ORG
3432,Moscow,GPE
3433,the Soviet Government,GPE
3434,Friday of last week,DATE
3435,Communist,NORP
3436,China,GPE
3437,Sinkiang,GPE
3438,this evening,TIME
3439,Moscow,GPE
3440,Nikita Khrushchev,PERSON
3441,last Thursday,DATE
3442,Five days ago,DATE
3443,Moscow,GPE
3444,Today,DATE
3445,today,DATE
3446,the Soviet Government,ORG
3447,Soviet,NORP
3448,Khrushchev,PERSON
3449,Soviet,NORP
3450,Lenin,PERSON
3451,Stalin,PERSON
3452,third,ORDINAL
3453,Communist,NORP
3454,Russia,GPE
3455,American,NORP
3456,first,ORDINAL
3457,Berlin,GPE
3458,Cuban,NORP
3459,the last 2 years,DATE
3460,Khrushchev,ORG
3461,the Soviet Union,GPE
3462,Communist,NORP
3463,one,CARDINAL
3464,Lenin,PERSON
3465,1924,DATE
3466,Stalin,PERSON
3467,four years,DATE
3468,Stalin,PERSON
3469,1953,DATE
3470,Khrushchev,PERSON
3471,first,ORDINAL
3472,two,CARDINAL
3473,the Soviet Union,GPE
3474,America,GPE
3475,at least four,CARDINAL
3476,First,ORDINAL
3477,Kremlin,ORG
3478,Communists,NORP
3479,Communists,NORP
3480,Americans,NORP
3481,the United States,GPE
3482,Second,ORDINAL
3483,Communist,NORP
3484,Kremlin,ORG
3485,Third,ORDINAL
3486,Eastern Europe,LOC
3487,Fourth,ORDINAL
3488,Soviet Government,ORG
3489,Dobrynin,PERSON
3490,yesterday,DATE
3491,Soviet,NORP
3492,America,GPE
3493,2 years ago,DATE
3494,Cuba,GPE
3495,America,GPE
3496,Chinese,NORP
3497,Lop Nor,GPE
3498,Central Asian,NORP
3499,Sinkiang,GPE
3500,American,NORP
3501,several years,DATE
3502,recent weeks,DATE
3503,first,ORDINAL
3504,"4,575,397.97",MONEY
3505,Russia,GPE
3506,Chinese,NORP
3507,Moscow,GPE
3508,1960,DATE
3509,Communists,NORP
3510,Soviet,NORP
3511,Chinese,NORP
3512,State,ORG
3513,Rusk,PERSON
3514,Lop Nor,GPE
3515,Americans,NORP
3516,American,NORP
3517,this week,DATE
3518,only four,CARDINAL
3519,four,CARDINAL
3520,Communist,NORP
3521,China,GPE
3522,first,ORDINAL
3523,Communist,NORP
3524,Chinese,NORP
3525,last Friday,DATE
3526,Asia,LOC
3527,first,ORDINAL
3528,tonight,TIME
3529,Lop Nor,GPE
3530,Communist,NORP
3531,China,GPE
3532,10,CARDINAL
3533,20,CARDINAL
3534,Lop Nor,GPE
3535,First,ORDINAL
3536,Red China,LOC
3537,Second,ORDINAL
3538,Third,ORDINAL
3539,Soviet,NORP
3540,Fourth,ORDINAL
3541,two,CARDINAL
3542,tomorrow,DATE
3543,the White House,ORG
3544,tomorrow,DATE
3545,afternoon,TIME
3546,a minute,TIME
3547,this week,DATE
3548,Great Britain,GPE
3549,The British Labor Party,ORG
3550,the Atlantic Alliance,GPE
3551,British,NORP
3552,American,NORP
3553,the Berlin Airlift,FAC
3554,Korea,GPE
3555,Today,DATE
3556,British,NORP
3557,Conservatives,NORP
3558,two,CARDINAL
3559,an eventful week,DATE
3560,first,ORDINAL
3561,the last 20 years,DATE
3562,Danger,PERSON
3563,the United States of America,GPE
3564,Tonight,TIME
3565,Tonight,TIME
3566,America,GPE
3567,Almost 11 months ago,DATE
3568,Congress,ORG
3569,America,GPE
3570,tonight,TIME
3571,Americans,NORP
3572,Thursday of last week,DATE
3573,Kremlin,ORG
3574,Moscow,GPE
3575,the Soviet Government,GPE
3576,Friday of last week,DATE
3577,Communist,NORP
3578,China,GPE
3579,Sinkiang,GPE
3580,this evening,TIME
3581,Moscow,GPE
3582,Nikita Khrushchev,PERSON
3583,last Thursday,DATE
3584,Five days ago,DATE
3585,Moscow,GPE
3586,Today,DATE
3587,today,DATE
3588,the Soviet Government,ORG
3589,Soviet,NORP
3590,Khrushchev,PERSON
3591,Soviet,NORP
3592,Lenin,PERSON
3593,Stalin,PERSON
3594,third,ORDINAL
3595,Communist,NORP
3596,Russia,GPE
3597,American,NORP
3598,first,ORDINAL
3599,Berlin,GPE
3600,Cuban,NORP
3601,the last two years,DATE
3602,Khrushchev,ORG
3603,the Soviet Union,GPE
3604,Communist,NORP
3605,one,CARDINAL
3606,Lenin,PERSON
3607,1924,DATE
3608,Stalin,PERSON
3609,four years,DATE
3610,Stalin,PERSON
3611,1953,DATE
3612,Khrushchev,PERSON
3613,first,ORDINAL
3614,two,CARDINAL
3615,the Soviet Union,GPE
3616,America,GPE
3617,at least four,CARDINAL
3618,First,ORDINAL
3619,Kremlin,ORG
3620,Communists,NORP
3621,Communists,NORP
3622,Americans,NORP
3623,the United States,GPE
3624,Second,ORDINAL
3625,Communist,NORP
3626,Kremlin,ORG
3627,Third,ORDINAL
3628,Eastern Europe,LOC
3629,Fourth,ORDINAL
3630,Soviet Government,ORG
3631,Dobrynin,PERSON
3632,yesterday,DATE
3633,Soviet,NORP
3634,America,GPE
3635,two years ago,DATE
3636,Cuba,GPE
3637,America,GPE
3638,Chinese,NORP
3639,Lop Nor,GPE
3640,Central Asian,NORP
3641,Sinkiang,GPE
3642,American,NORP
3643,several years,DATE
3644,recent weeks,DATE
3645,first,ORDINAL
3646,"4,575,397.97",MONEY
3647,Russia,GPE
3648,Chinese,NORP
3649,Moscow,GPE
3650,1960,DATE
3651,Communists,NORP
3652,Soviet,NORP
3653,Chinese,NORP
3654,State,ORG
3655,Rusk,PERSON
3656,Lop Nor,GPE
3657,Americans,NORP
3658,American,NORP
3659,this week,DATE
3660,only four,CARDINAL
3661,four,CARDINAL
3662,Communist,NORP
3663,China,GPE
3664,first,ORDINAL
3665,Communist,NORP
3666,Chinese,NORP
3667,last Friday,DATE
3668,Asia,LOC
3669,first,ORDINAL
3670,tonight,TIME
3671,Lop Nor,GPE
3672,Communist,NORP
3673,China,GPE
3674,10,CARDINAL
3675,20,CARDINAL
3676,Lop Nor,GPE
3677,First,ORDINAL
3678,Red China,LOC
3679,Second,ORDINAL
3680,Third,ORDINAL
3681,Soviet,NORP
3682,Fourth,ORDINAL
3683,two,CARDINAL
3684,tomorrow,DATE
3685,the White House,ORG
3686,tomorrow,DATE
3687,afternoon,TIME
3688,a minute,TIME
3689,this week,DATE
3690,Great Britain,GPE
3691,The British Labor Party,ORG
3692,the Atlantic Alliance,GPE
3693,British,NORP
3694,American,NORP
3695,the Berlin Airlift,FAC
3696,Korea,GPE
3697,Today,DATE
3698,British,NORP
3699,Conservatives,NORP
3700,two,CARDINAL
3701,an eventful week,DATE
3702,first,ORDINAL
3703,the last 20 years,DATE
3704,Danger,PERSON
3705,the United States of America,GPE
3706,Tonight,TIME
3707,Tonight,TIME
3708,America,GPE
3709,Almost 11 months ago,DATE
3710,Congress,ORG
3711,America,GPE
3712,tonight,TIME
3713,Speaker,PERSON
3714,Congress,ORG
3715,Americans,NORP
3716,Congress,ORG
3717,Congress,ORG
3718,tonight,TIME
3719,Twenty-eight years ago,DATE
3720,first,ORDINAL
3721,the third century,DATE
3722,American,NORP
3723,Two hundred years ago,DATE
3724,1765,DATE
3725,nine,CARDINAL
3726,the first century,DATE
3727,first,ORDINAL
3728,One hundred years ago,DATE
3729,1865,DATE
3730,a second century,DATE
3731,American,NORP
3732,tonight,TIME
3733,1965,DATE
3734,tonight,TIME
3735,today,DATE
3736,Americans,NORP
3737,first,ORDINAL
3738,Andrew Jackson,PERSON
3739,"the 1890,786,064.02",DATE
3740,the 19Gardner,DATE
3741,American,NORP
3742,the last four years,DATE
3743,Capitol Hill,LOC
3744,Communist,NORP
3745,Communist,NORP
3746,Alliance for Progress,ORG
3747,the Cold War,EVENT
3748,the United States,GPE
3749,America,GPE
3750,the Soviet Union,GPE
3751,Last fall,DATE
3752,American,NORP
3753,American,NORP
3754,Soviet,NORP
3755,Soviet,NORP
3756,Soviet,NORP
3757,America,GPE
3758,Eastern Europe,LOC
3759,American,NORP
3760,the Soviet Union,GPE
3761,Congress,ORG
3762,Asia,LOC
3763,Vietnam,GPE
3764,first,ORDINAL
3765,Communist,NORP
3766,Ten years ago,DATE
3767,Three,CARDINAL
3768,Second,ORDINAL
3769,Asia,LOC
3770,one,CARDINAL
3771,the Far East,LOC
3772,Southeast Asia,LOC
3773,America,GPE
3774,Republics,GPE
3775,Latin America,LOC
3776,the coming year,DATE
3777,Latin America,LOC
3778,the Alliance for Progress,ORG
3779,Atlantic,LOC
3780,20 years,DATE
3781,Europe,LOC
3782,America,GPE
3783,Germany,GPE
3784,European,NORP
3785,Americans,NORP
3786,the United States,GPE
3787,Europe,LOC
3788,Europe,LOC
3789,European,NORP
3790,the last year,DATE
3791,Europe,LOC
3792,this year,DATE
3793,Africa,LOC
3794,Asia,LOC
3795,America,GPE
3796,the United Nations,ORG
3797,the United Nations,ORG
3798,American,NORP
3799,today,DATE
3800,American,NORP
3801,two centuries,DATE
3802,the Great Society,ORG
3803,The Great Society,ORG
3804,first,ORDINAL
3805,American,NORP
3806,tonight,TIME
3807,American,NORP
3808,American,NORP
3809,America,GPE
3810,First,ORDINAL
3811,Americans,NORP
3812,Americans,NORP
3813,the next six weeks,DATE
3814,Tonight,TIME
3815,three,CARDINAL
3816,First,ORDINAL
3817,American,NORP
3818,tonight,TIME
3819,American,NORP
3820,Congress,ORG
3821,American,NORP
3822,Agriculture,ORG
3823,American,NORP
3824,more than two million,CARDINAL
3825,our 1960 and 1964,DATE
3826,Democratic,NORP
3827,Congress,ORG
3828,1874,DATE
3829,"8,883,940.933.65",MONEY
3830,several years,DATE
3831,Americans,NORP
3832,States,GPE
3833,Washington,GPE
3834,Boston,GPE
3835,less than four hours,TIME
3836,Second,ORDINAL
3837,Americans,NORP
3838,their later years,DATE
3839,this year,DATE
3840,Negro Americans,NORP
3841,America,GPE
3842,third,ORDINAL
3843,American,NORP
3844,Thomas Jefferson,PERSON
3845,Today,DATE
3846,first,ORDINAL
3847,"$ 1,500 million",MONEY
3848,the preschool years,DATE
3849,the college years,DATE
3850,Greatness,PERSON
3851,today,DATE
3852,first,ORDINAL
3853,a Department of Housing and Urban Development,ORG
3854,Congress,ORG
3855,three centuries,DATE
3856,America,GPE
3857,the next decade,DATE
3858,tomorrow,DATE
3859,first,ORDINAL
3860,Potomac,LANGUAGE
3861,America,GPE
3862,a White House Conference on Natural Beauty,ORG
3863,a National Foundation on the Arts,ORG
3864,the day,DATE
3865,the 20th century,DATE
3866,Last year,DATE
3867,"almost $ 3,500 million",MONEY
3868,this year,DATE
3869,the Electoral College,ORG
3870,Last year,DATE
3871,33 years,DATE
3872,This year,DATE
3873,one year,DATE
3874,the United States,GPE
3875,many hours,TIME
3876,the White House,FAC
3877,Office,ORG
3878,daily,DATE
3879,Congress,ORG
3880,each spring,DATE
3881,the Pedernales River,LOC
3882,tonight,TIME
3883,America,GPE
3884,American,NORP
3885,first,ORDINAL
3886,first,ORDINAL
3887,tonight,TIME
3888,the third century,DATE
3889,the Union: Free,ORG
3890,one,CARDINAL
3891,one,CARDINAL
3892,Mars,LOC
3893,one day,DATE
3894,First,ORDINAL
3895,more than 30 years,DATE
3896,30 years,DATE
3897,Americans,NORP
3898,America,GPE
3899,Liberty,PERSON
3900,second,ORDINAL
3901,America,GPE
3902,American,NORP
3903,today,DATE
3904,American,NORP
3905,American,NORP
3906,Mars,LOC
3907,third,ORDINAL
3908,Two centuries,DATE
3909,the hour,TIME
3910,the Great Society,ORG
3911,day,DATE
3912,American,NORP
3913,America,GPE
3914,today,DATE
3915,November last year,DATE
3916,Congress,ORG
3917,America,GPE
3918,Texas,GPE
3919,Congress,ORG
3920,American,NORP
3921,Americans,NORP
3922,today,DATE
3923,First,ORDINAL
3924,Americans,NORP
3925,tomorrow,DATE
3926,the 20th century,DATE
3927,the United States of America,GPE
3928,Second,ORDINAL
3929,Third,ORDINAL
3930,Fourth,ORDINAL
3931,Fifth,ORDINAL
3932,Sixth,ORDINAL
3933,Freeman,PERSON
3934,this week,DATE
3935,Europe,LOC
3936,one,CARDINAL
3937,American,NORP
3938,Congress,ORG
3939,the weeks and months ahead,DATE
3940,America,GPE
3941,American,NORP
3942,America,GPE
3943,Last week,DATE
3944,the House of Representatives,ORG
3945,the United States of America,GPE
3946,30-year,DATE
3947,the United Arab Republic,GPE
3948,the United Arab Republic,GPE
3949,480,CARDINAL
3950,Yesterday,DATE
3951,Senate,ORG
3952,House,ORG
3953,Senate,ORG
3954,Congress,ORG
3955,the House of Representatives,ORG
3956,Senate,ORG
3957,Senate,ORG
3958,the United States,GPE
3959,the United Arab Republic,GPE
3960,Congress,ORG
3961,Dirksen,PERSON
3962,yesterday,DATE
3963,Americans,NORP
3964,one,CARDINAL
3965,American,NORP
3966,Americans,NORP
3967,Alabama,GPE
3968,Selma,GPE
3969,Negroes,GPE
3970,the Civil Rights Act,EVENT
3971,1964,DATE
3972,One,CARDINAL
3973,One,CARDINAL
3974,Americans,NORP
3975,American,NORP
3976,American,NORP
3977,Reedy,PERSON
3978,last night,TIME
3979,Soviet,NORP
3980,this year,DATE
3981,last night,TIME
3982,the United States,GPE
3983,the Soviet Union,GPE
3984,de Gaulle,PERSON
3985,5,CARDINAL
3986,Red China,LOC
3987,the United Nations,ORG
3988,de Gaulle's,PERSON
3989,General,ORG
3990,the United Nations,ORG
3991,the United Nations Charter,ORG
3992,General,ORG
3993,Humphrey,PERSON
3994,London,GPE
3995,Churchill,PERSON
3996,American,NORP
3997,Truman,PERSON
3998,Eisenhower,PERSON
3999,Truman,PERSON
4000,Eisenhower,PERSON
4001,California,GPE
4002,Fulbright,PERSON
4003,the Foreign Relations Committee,ORG
4004,Hickenlooper,PERSON
4005,Republican,NORP
4006,eight,CARDINAL
4007,London,GPE
4008,the United States Supreme Court,GPE
4009,the United Kingdom,GPE
4010,50 States,QUANTITY
4011,noon,TIME
4012,7:30 in the morning,TIME
4013,3 years,DATE
4014,the 3 years,DATE
4015,one,CARDINAL
4016,two,CARDINAL
4017,Churchill,PERSON
4018,State,ORG
4019,Supreme Court,ORG
4020,Q.,ORG
4021,Viet-Nam,GPE
4022,Bundy,PERSON
4023,Viet-Nam,PERSON
4024,Viet-Nam,ORG
4025,Viet-Nam,ORG
4026,10 years ago,DATE
4027,Viet-Nam,ORG
4028,the hours,TIME
4029,Bundy,PERSON
4030,Viet-Nam,GPE
4031,about every 6 weeks,DATE
4032,2 months,DATE
4033,Taylor,PERSON
4034,July,DATE
4035,September,DATE
4036,December,DATE
4037,February,DATE
4038,Bundy,PERSON
4039,the United States,GPE
4040,Bundy,PERSON
4041,Taylor,PERSON
4042,Viet-Nam,ORG
4043,Bundy,PERSON
4044,the weekend,DATE
4045,this morning,TIME
4046,Viet-Nam,ORG
4047,Viet-Nam,ORG
4048,Kosygin,PERSON
4049,Hanoi,GPE
4050,South Viet-Nam,NORP
4051,Kosygin,PERSON
4052,South Viet-Nam,NORP
4053,every 6 weeks,DATE
4054,2 months,DATE
4055,Kosygin,PERSON
4056,Hanoi,GPE
4057,Q.,ORG
4058,South Viet-Nam,GPE
4059,the South Vietnamese Government,ORG
4060,Yesterday,DATE
4061,Paris,GPE
4062,North Vietnamese,NORP
4063,South Vietnamese,NORP
4064,South Viet-Nam,NORP
4065,the South Vietnamese Government,ORG
4066,Paris,GPE
4067,Viet-Nam,GPE
4068,Viet-Nam,ORG
4069,Paris,GPE
4070,Q.,PERSON
4071,Gore,PERSON
4072,Church,PERSON
4073,South Viet-Nam,NORP
4074,Democratic,NORP
4075,Republican,NORP
4076,the Veterans Administration,ORG
4077,Gleason,PERSON
4078,Veterans Affairs,ORG
4079,Gleason,PERSON
4080,the Budget Bureau,ORG
4081,Gleason,PERSON
4082,Veterans Administrator,ORG
4083,Driver,PERSON
4084,Driver,PERSON
4085,the Budget Bureau,ORG
4086,Driver,PERSON
4087,the White House,ORG
4088,one,CARDINAL
4089,a good many years,DATE
4090,Gleason,PERSON
4091,Driver,PERSON
4092,Budget,ORG
4093,Veterans,NORP
4094,the Veterans Administration,ORG
4095,$ 5 or $ 6,MONEY
4096,Congress,ORG
4097,the Independent Offices Committee of the Senate Appropriations Committee,ORG
4098,the House Veterans Committee,ORG
4099,House,ORG
4100,Senate,ORG
4101,Q.,ORG
4102,last week,DATE
4103,yesterday,DATE
4104,last night,TIME
4105,Burkley,PERSON
4106,the Senate Rules Committee,ORG
4107,Bobby Baker,PERSON
4108,Senate,ORG
4109,Senate,ORG
4110,Kennedy,PERSON
4111,the White House,ORG
4112,Bobby Baker,PERSON
4113,Senate,ORG
4114,Senate,ORG
4115,FBI,ORG
4116,the Department of Justice,ORG
4117,FBI,ORG
4118,Viet-Nam,NORP
4119,American,NORP
4120,Viet-Nam,GPE
4121,Chinese,NORP
4122,Asia,LOC
4123,Viet-Nam,GPE
4124,South Viet-Nam,NORP
4125,South Viet-Nam,NORP
4126,Taylor,PERSON
4127,Johnson,PERSON
4128,Bundy,PERSON
4129,6 6,CARDINAL
4130,Maxwell D. Taylor,PERSON
4131,1881,DATE
4132,Viet-Nam,ORG
4133,Johnson,PERSON
4134,1881,DATE
4135,Viet-Nam,ORG
4136,McGeorge Bundy,PERSON
4137,National Security Affairs,ORG
4138,Nation,ORG
4139,the last quarter,DATE
4140,the Council of Economic Advisers,ORG
4141,Treasury,ORG
4142,the Department of Commerce,ORG
4143,Congress,ORG
4144,35,MONEY
4145,the next few days or few weeks,DATE
4146,Q.,ORG
4147,Selma,GPE
4148,Ala.,GPE
4149,Justice Department,ORG
4150,Selma,GPE
4151,one,CARDINAL
4152,Alabama,GPE
4153,today,DATE
4154,the Civil Rights Act,EVENT
4155,1964,DATE
4156,State,ORG
4157,Ackley,PERSON
4158,last night,TIME
4159,the next several days,DATE
4160,weeks,DATE
4161,Council,ORG
4162,Council,ORG
4163,the next few days,DATE
4164,Good afternoon,TIME
4165,This March week,DATE
4166,American,NORP
4167,Alabama,GPE
4168,Last Sunday,DATE
4169,Negro Americans,NORP
4170,Selma,GPE
4171,Alabama,GPE
4172,Selma,GPE
4173,More than 70 United States Government,CARDINAL
4174,FBI,ORG
4175,Justice Department,ORG
4176,Collins,PERSON
4177,John Doar,PERSON
4178,Selma,GPE
4179,Selma,GPE
4180,the Federal Government,ORG
4181,Alabama,GPE
4182,Alabama,GPE
4183,American,NORP
4184,last Sunday,DATE
4185,Selma,GPE
4186,American,NORP
4187,Ninety-five years ago,DATE
4188,Constitution,LAW
4189,American,NORP
4190,Almost a century later,DATE
4191,Americans,NORP
4192,Negroes,GPE
4193,this Monday,DATE
4194,Congress,ORG
4195,Constitution,LAW
