,ent,ent_label
1121,today,DATE
1122,almost two centuries,DATE
1123,"1990,786,064.02",CARDINAL
1124,one,CARDINAL
1125,America,GPE
1126,Washington,GPE
1127,Washington,GPE
1128,America,GPE
1129,Congress,ORG
1130,tonight,TIME
1131,America,GPE
1132,today,DATE
1133,San Diego,GPE
1134,Cleveland,GPE
1135,one,CARDINAL
1136,the other day,DATE
1137,Whittier,GPE
1138,California,GPE
1139,"67,000",CARDINAL
1140,1971,DATE
1141,1791,DATE
1142,Congress,ORG
1143,$ 16 billion,MONEY
1144,Five billion dollars,MONEY
1145,$ 11 billion,MONEY
1146,$ 1 billion,MONEY
1147,one-third,CARDINAL
1148,six,CARDINAL
1149,the next fiscal year,DATE
1150,more than 25 percent,PERCENT
1151,Congress,ORG
1152,Congress,ORG
1153,tonight,TIME
1154,two,CARDINAL
1155,first,ORDINAL
1156,second,ORDINAL
1157,Americans,NORP
1158,today,DATE
1159,America,GPE
1160,America,GPE
1161,Millions,CARDINAL
1162,Americans,NORP
1163,today,DATE
1164,Americans,NORP
1165,Washington,GPE
1166,D.C.,GPE
1167,Washington,GPE
1168,American,NORP
1169,Washington,GPE
1170,America,GPE
1171,America,GPE
1172,America,GPE
1173,sixth,ORDINAL
1174,the Federal Government,ORG
1175,12,CARDINAL
1176,Cabinet,ORG
1177,eight,CARDINAL
1178,Treasury,ORG
1179,Defense,ORG
1180,Justice,ORG
1181,four,CARDINAL
1182,Human Resources,ORG
1183,"Community Development, Natural Resources",ORG
1184,First,ORDINAL
1185,fourth,ORDINAL
1186,four,CARDINAL
1187,the years,DATE
1188,One hundred years ago,DATE
1189,Abraham Lincoln,PERSON
1190,Lincoln,ORG
1191,Washington,GPE
1192,Washington,GPE
1193,Congress,ORG
1194,America,GPE
1195,the next two years,DATE
1196,the next ten years,DATE
1197,the next 100 years,DATE
1198,six,CARDINAL
1199,Americans,NORP
1200,Philadelphia,GPE
1201,almost 190 years ago,DATE
1202,millions,CARDINAL
1203,American,NORP
1204,America,GPE
1205,Philadelphia,GPE
1206,America,GPE
1207,first,ORDINAL
1208,America,GPE
1209,three and a half centuries ago,DATE
1210,13,CARDINAL
1211,Colonies,ORG
1212,almost two centuries ago,DATE
1213,America,GPE
1214,millions,CARDINAL
